arm,task,lang,n_cmds,n_failed_cmds,fail_rate,n_build_cmds,n_build_failures,build_fail_rate,first_green_build_pos,n_static_err_cmds,n_runtime_err_cmds,static_share,max_same_err_loop,n_loop_cmds,early_fail_frac,late_fail_frac,late_static_errs,n_file_changes,n_unique_files,n_re_edits,n_late_re_edits,churn,n_agent_msgs,output_tokens,sub_src_files,sub_loc,sub_all_files
codex-free,skeema__skeema.6a76243,python,27,4,0.1481,0,0,,,0,0,,0,0,0.0,0.25,0,4,2,3,1,1.5,8,11243,1,433,2
codex-free,sqlite__sqlite.839433d,python,29,2,0.069,0,0,,,0,1,0.0,0,0,0.0,0.5,0,9,2,8,3,4.0,18,18885,1,971,2
codex-free,sstadick__hck.b66c751,python,34,6,0.1765,0,0,,,1,1,0.5,1,0,0.0,0.5,1,4,2,3,1,1.5,8,13961,1,410,2
codex-free,stacked-git__stgit.430027d,python,24,1,0.0417,4,0,0.0,0.4583,0,0,,0,0,0.0,0.0,0,4,2,2,1,1.0,9,14491,1,866,2
codex-free,stathissideris__ditaa.f2286c4,,22,1,0.0455,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,9,12572,1,394,2
codex-free,stranger6667__jsonschema.d52e881,python,21,4,0.1905,0,0,,,0,0,,0,0,0.0,0.75,0,5,2,4,2,2.0,10,12792,2,927,3
codex-free,svenstaro__genact.16f96e3,python,20,1,0.05,0,0,,,0,1,0.0,0,0,0.0,0.0,0,2,2,1,1,0.5,9,9306,1,379,2
codex-free,svenstaro__miniserve.8449e8b,python,22,1,0.0455,1,0,0.0,0.8636,0,0,,0,0,0.0,0.0,0,4,2,2,1,1.0,8,13623,1,767,2
codex-free,tarka__xcp.5e5b448,,34,1,0.0294,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,11,10427,1,476,2
codex-free,thezoraiz__ascii-image-converter.d05a757,go,22,2,0.0909,0,0,,,1,1,0.5,1,0,0.0,0.5,1,1,2,0,0,0.0,7,11397,1,586,2
codex-free,tinycc__tinycc.9b8765d,,30,0,0.0,0,0,,,0,0,,0,0,,,0,2,1,1,0,1.0,7,9376,1,397,2
codex-free,tomarrell__wrapcheck.c058da1,go,23,0,0.0,0,0,,,0,0,,0,0,,,0,6,3,5,2,1.6667,7,13453,1,613,3
codex-free,tomnomnom__gron.88a6234,python,17,1,0.0588,0,0,,,0,0,,0,0,0.0,0.0,0,6,2,5,2,2.5,11,9092,1,408,2
codex-free,trasta298__keifu.3331426,python,26,4,0.1538,0,0,,,1,0,1.0,1,0,0.25,0.5,0,2,2,1,1,0.5,8,7998,1,314,2
codex-free,tree-sitter__tree-sitter.5e23cca,python,21,1,0.0476,1,0,0.0,0.7143,0,0,,0,0,0.0,1.0,0,3,2,1,1,0.5,9,12113,1,788,2
codex-free,tstack__lnav.ee34494,python,46,1,0.0217,0,0,,,0,0,,0,0,0.0,1.0,0,2,2,1,1,0.5,8,8652,1,342,2
codex-free,tukaani-project__xz.1007bf0,python,38,3,0.0789,0,0,,,0,2,0.0,1,0,0.0,0.3333,0,10,2,8,3,4.0,21,19605,1,679,2
codex-free,typst__typst.88356d0,python,25,2,0.08,2,0,0.0,0.48,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,9,11399,1,607,2
codex-free,unhappychoice__gittype.34b72d0,python,31,1,0.0323,0,0,,,0,0,,0,0,0.0,0.0,0,2,2,1,1,0.5,10,10518,1,545,2
codex-free,universal-ctags__ctags.243595e,python,14,1,0.0714,0,0,,,0,0,,0,0,0.0,0.0,0,0,0,0,0,,10,11112,1,399,2
codex-free,wfxr__code-minimap.0ddeea5,python,44,9,0.2045,0,0,,,0,0,,0,0,0.0,0.8889,0,12,2,11,4,5.5,12,18824,1,321,2
codex-free,wfxr__csview.8ac4de0,python,37,1,0.027,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,2,1,1.0,8,10665,1,310,2
codex-free,wgunderwood__tex-fmt.3f1aef6,python,29,1,0.0345,0,0,,,0,0,,0,0,0.0,0.0,0,2,1,1,0,1.0,8,12787,1,406,2
codex-free,wintermute-cell__ngrrram.8ea13c3,c,33,4,0.1212,1,0,0.0,0.2121,0,0,,2,1,0.0,0.0,0,3,2,2,1,1.0,8,11725,1,278,2
codex-free,xampprocky__tokei.505d648,python,32,7,0.2188,0,0,,,0,3,0.0,2,1,0.2857,0.2857,0,8,2,6,2,3.0,10,13804,1,655,2
codex-free,xorg62__tty-clock.f2f847c,c,17,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,8,7727,1,340,2
codex-free,y2z__monolith.8702e66,python,21,1,0.0476,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,9,9976,1,401,2
codex-free,yaa110__nomino.f892499,python,35,1,0.0286,0,0,,,0,0,,0,0,0.0,1.0,0,1,2,0,0,0.0,7,8496,1,349,2
codex-free,yassinebridi__serpl.c48a9d7,python,33,2,0.0606,0,0,,,0,0,,0,0,0.0,0.5,0,1,2,0,0,0.0,7,5588,1,130,2
codex-free,yoav-lavi__melody.f4af9b4,python,33,1,0.0303,4,1,0.25,0.6667,0,0,,0,0,0.0,1.0,0,0,0,0,0,,8,12831,1,267,2
codex-free,ys-l__flamelens.0b4dc33,c,39,3,0.0769,0,0,,,1,0,1.0,0,0,1.0,0.0,1,2,2,1,1,0.5,6,6857,1,229,2
codex-free,zevv__duc.a58fa4e,python,24,2,0.0833,2,1,0.5,0.875,1,1,0.5,1,0,0.0,0.5,1,0,0,0,0,,9,13082,1,395,2
codex-free,zk-org__zk.10d93d5,python,16,1,0.0625,0,0,,,0,0,,0,0,0.0,1.0,0,3,2,2,1,1.0,8,11475,1,744,2
codex-lang-c,abishekvashok__cmatrix.5c082c6,c,29,2,0.069,1,0,0.0,0.5517,0,0,,1,0,0.0,0.0,0,1,2,0,0,0.0,8,6695,1,332,2
codex-lang-c,agourlay__zip-password-finder.704700d,c,29,1,0.0345,2,0,0.0,0.4138,1,0,1.0,1,0,0.0,0.0,0,2,2,2,1,1.0,8,13895,1,276,2
codex-lang-c,ajeetdsouza__zoxide.67ca1bc,c,34,1,0.0294,0,0,,,0,0,,0,0,1.0,0.0,0,4,2,2,1,1.0,8,15603,1,534,2
codex-lang-c,alecthomas__chroma.8d04def,c,19,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,8,10281,1,444,3
codex-lang-c,alexpovel__srgn.89f943b,c,20,0,0.0,0,0,,,0,0,,0,0,,,0,2,3,1,1,0.3333,11,9754,1,263,3
codex-lang-c,altdesktop__i3-style.f93821b,c,38,3,0.0789,0,0,,,1,0,1.0,0,0,0.0,0.3333,1,6,2,5,2,2.5,10,13278,1,229,2
codex-lang-c,ammarabouzor__tui-journal.2b4540d,c,32,2,0.0625,1,0,0.0,0.75,0,0,,0,0,0.0,0.0,0,2,3,1,1,0.3333,8,13181,1,636,3
codex-lang-c,anordal__shellharden.6a6ffd4,c,23,1,0.0435,0,0,,,0,1,0.0,0,0,0.0,1.0,0,7,2,6,2,3.0,9,12173,1,384,2
codex-lang-c,antonmedv__fx.86d0d34,c,21,1,0.0476,0,0,,,0,0,,0,0,0.0,0.0,0,10,2,9,3,4.5,9,11990,1,183,2
codex-lang-c,antonmedv__walk.bf802ef,c,20,6,0.3,0,0,,,1,0,1.0,1,0,0.1667,0.3333,1,3,2,2,1,1.0,9,8119,1,342,2
codex-lang-c,ariga__atlas.6d81150,c,23,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,2,1,1.0,8,12731,1,207,2
codex-lang-c,arq5x__bedtools2.dd57059,c,11,1,0.0909,1,0,0.0,0.5455,0,0,,0,0,1.0,0.0,0,0,0,0,0,,7,15377,1,80,2
codex-lang-c,arthursonzogni__json-tui.17a22b6,c,25,3,0.12,0,0,,,0,0,,0,0,0.0,0.0,0,1,2,0,0,0.0,9,9309,1,552,2
codex-lang-c,ast-grep__ast-grep.dde0fe0,c,27,1,0.037,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,10,16074,1,585,2
codex-lang-c,astaxie__bat.17d1080,c,20,3,0.15,5,1,0.2,0.35,2,0,1.0,1,0,0.3333,0.0,1,4,2,3,1,1.5,9,13501,1,358,2
codex-lang-c,astro__deadnix.d590041,c,18,0,0.0,2,0,0.0,0.6111,0,0,,0,0,,,0,5,2,3,1,1.5,7,12073,1,61,3
codex-lang-c,axodotdev__oranda.27d60c7,c,23,1,0.0435,0,0,,,0,0,,1,0,0.0,0.0,0,1,2,0,0,0.0,7,10189,1,415,2
codex-lang-c,bellard__quickjs.d7ae12a,c,26,2,0.0769,0,0,,,0,2,0.0,0,0,0.0,0.5,0,10,2,8,3,4.0,14,17431,1,495,2
codex-lang-c,bensadeh__tailspin.6278437,c,33,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,2,1,1.0,9,11516,1,529,2
codex-lang-c,blacknon__hwatch.edfcb62,c,32,3,0.0938,1,0,0.0,0.7188,0,0,,0,0,0.3333,0.3333,0,1,1,0,0,0.0,9,13381,1,196,2
codex-lang-c,blake3-team__blake3.15e83a5,c,35,0,0.0,0,0,,,0,0,,0,0,,,0,5,4,1,1,0.25,9,15556,3,811,4
codex-lang-c,bootandy__dust.62bf1e1,c,21,1,0.0476,4,1,0.25,0.5238,1,0,1.0,1,0,0.0,1.0,1,4,1,3,1,3.0,6,16462,1,197,2
codex-lang-c,boyter__scc.515f91c,c,19,2,0.1053,2,1,0.5,0.8947,1,0,1.0,1,0,0.5,0.0,0,0,0,0,0,,9,14611,1,128,2
codex-lang-c,brocode__fblog.3b54330,c,24,1,0.0417,1,0,0.0,0.9167,0,0,,0,0,0.0,1.0,0,4,3,2,1,0.6667,8,12424,1,599,3
codex-lang-c,burntsushi__ripgrep.3b7fd44,c,18,1,0.0556,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,9,17925,1,745,3
codex-lang-c,burntsushi__xsv.f430466,c,16,1,0.0625,2,1,0.5,0.9375,1,0,1.0,1,0,0.0,0.0,0,0,0,0,0,,9,15586,1,122,2
codex-lang-c,byron__dua-cli.8570c15,c,19,1,0.0526,0,0,,,0,0,,0,0,1.0,0.0,0,3,2,2,1,1.0,9,11147,1,337,2
codex-lang-c,canop__broot.d6c798e,c,31,1,0.0323,0,0,,,0,0,,0,0,0.0,1.0,0,3,3,2,1,0.6667,9,11537,1,445,3
codex-lang-c,canop__rhit.ae90bcb,c,22,1,0.0455,0,0,,,0,0,,0,0,0.0,0.0,0,4,3,3,2,1.0,10,15486,1,682,3
codex-lang-c,cheat__cheat.b8098dc,c,11,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,2,1,1.0,8,12206,1,656,2
codex-lang-c,chirlu__sox.42b3557,c,26,2,0.0769,0,0,,,1,0,1.0,0,0,0.0,0.5,1,7,2,6,2,3.0,11,15908,1,462,2
codex-lang-c,chmln__handlr.90e78ba,c,37,1,0.027,1,0,0.0,0.6216,1,0,1.0,1,0,0.0,0.0,0,0,0,0,0,,10,15414,1,95,2
codex-lang-c,chmln__sd.87d1ba5,c,26,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,2,1,1.0,8,13343,1,498,2
codex-lang-c,clog-tool__clog-cli.7066cba,c,33,1,0.0303,0,0,,,0,0,,0,0,0.0,0.0,0,6,2,5,2,2.5,7,12484,1,406,2
codex-lang-c,cmatsuoka__figlet.202a0a8,c,35,3,0.0857,6,0,0.0,0.5714,0,0,,0,0,0.6667,0.0,0,7,2,6,2,3.0,10,16966,1,573,73
codex-lang-c,codesnap-rs__codesnap.f81e4f3,c,25,2,0.08,0,0,,,1,0,1.0,0,0,0.0,0.0,1,2,2,1,1,0.5,7,11435,1,427,2
codex-lang-c,cordx56__rustowl.655bc5c,c,22,0,0.0,1,0,0.0,0.6364,1,0,1.0,0,0,,,1,3,3,2,1,0.6667,8,9598,1,358,3
codex-lang-c,crowdagger__crowbook.ea214d7,c,29,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,2,1,1.0,10,13276,1,173,2
codex-lang-c,cslarsen__jp2a.61d205f,c,52,2,0.0385,1,0,0.0,0.3846,0,0,,0,0,0.5,0.0,0,3,1,2,1,2.0,9,19873,1,302,2
codex-lang-c,cweill__gotests.2a672c5,c,24,2,0.0833,1,1,1.0,,1,0,1.0,0,0,0.0,0.0,0,11,3,10,4,3.3333,11,16754,1,340,3
codex-lang-c,dalance__amber.69a0f52,c,41,2,0.0488,0,0,,,0,0,,0,0,0.5,0.0,0,5,3,4,2,1.3333,13,15696,1,603,3
codex-lang-c,dandavison__delta.acd758f,c,31,1,0.0323,1,1,1.0,,0,0,,0,0,0.0,0.0,0,2,3,1,1,0.3333,8,10518,1,386,7
codex-lang-c,danmar__cppcheck.0a5b103,c,25,1,0.04,0,0,,,3,0,1.0,1,0,0.0,0.0,2,4,2,3,1,1.5,8,11978,1,491,2
codex-lang-c,direnv__direnv.02040c7,c,25,3,0.12,5,1,0.2,0.6,0,0,,0,0,0.0,0.6667,0,6,2,4,2,2.0,8,13469,1,574,2
codex-lang-c,doxygen__doxygen.966d98e,c,33,0,0.0,0,0,,,1,0,1.0,0,0,,,0,8,2,7,3,3.5,12,14590,1,501,13
codex-lang-c,drew-alleman__datasurgeon.d257cee,c,20,1,0.05,2,0,0.0,0.25,0,0,,0,0,1.0,0.0,0,5,2,3,1,1.5,8,11759,1,353,2
codex-lang-c,ducaale__xh.4a6e44f,c,25,3,0.12,0,0,,,1,0,1.0,0,0,0.0,0.6667,0,6,3,5,2,1.6667,11,16887,1,364,3
codex-lang-c,duckdb__duckdb.bdb65ec,c,26,1,0.0385,0,0,,,0,0,,0,0,0.0,1.0,0,7,3,6,3,2.0,12,21326,1,113,3
codex-lang-c,dundee__gdu.ede21d2,c,31,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,4,2,2.0,9,14373,1,312,2
codex-lang-c,ecumene__rust-sloth.051c559,c,22,4,0.1818,0,0,,,0,0,,0,0,0.0,0.25,0,3,3,2,1,0.6667,10,9104,1,263,3
codex-lang-c,ekzhang__bore.8e059cd,c,24,2,0.0833,1,0,0.0,0.4583,0,0,,0,0,0.5,0.5,0,1,1,0,0,0.0,9,11052,1,285,2
codex-lang-c,eliukblau__pixterm.1a93fd5,c,28,3,0.1071,2,0,0.0,0.7857,0,0,,0,0,0.3333,0.0,0,7,3,7,3,2.3333,11,14101,1,308,3
codex-lang-c,elkowar__pipr.fae0b17,c,37,1,0.027,1,0,0.0,0.3243,1,0,1.0,0,0,1.0,0.0,1,5,3,2,1,0.6667,8,12352,1,500,3
codex-lang-c,epistates__treemd.825c6dd,c,15,1,0.0667,0,0,,,0,0,,0,0,1.0,0.0,0,5,2,4,2,2.0,7,12172,1,534,2
codex-lang-c,eradman__entr.8e2e8b4,c,33,1,0.0303,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,10,9813,1,453,2
codex-lang-c,esubaalew__run.0fb9dec,c,21,0,0.0,0,0,,,2,0,1.0,1,0,,,0,3,2,2,1,1.0,8,8475,1,274,2
codex-lang-c,eudoxia0__hashcards.48aa136,c,26,3,0.1154,1,1,1.0,,1,0,1.0,1,0,0.0,0.6667,0,5,2,4,2,2.0,9,15215,1,238,2
codex-lang-c,facebook__zstd.1168da0,c,28,2,0.0714,2,0,0.0,0.1429,3,0,1.0,1,0,0.0,0.5,0,5,3,4,2,1.3333,14,18057,1,736,2
codex-lang-c,facebookresearch__fasttext.1142dc4,c,14,1,0.0714,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,10,10977,1,438,2
codex-lang-c,ffmpeg__ffmpeg.360a402,c,17,0,0.0,0,0,,,0,0,,0,0,,,0,1,3,0,0,0.0,7,8222,1,288,3
codex-lang-c,filosottile__age.706dfc1,c,23,4,0.1739,2,1,0.5,0.6087,1,0,1.0,1,0,0.25,0.0,0,0,0,0,0,,8,16203,1,175,2
codex-lang-c,foriequal0__git-trim.07c2f50,c,25,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,10,13925,1,630,2
codex-lang-c,gabotechs__dep-tree.60a95a2,c,25,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,8,11493,1,272,2
codex-lang-c,ggreer__the_silver_searcher.a61f178,c,36,5,0.1389,0,0,,,0,0,,0,0,0.2,0.8,0,8,3,5,2,1.6667,7,15281,1,454,3
codex-lang-c,git-bahn__git-graph.87b4473,c,25,1,0.04,0,0,,,0,0,,0,0,0.0,0.0,0,2,2,1,1,0.5,9,9991,1,451,2
codex-lang-c,go-critic__go-critic.9aea378,c,25,0,0.0,0,0,,,0,0,,0,0,,,0,3,3,2,1,0.6667,10,13394,1,675,3
codex-lang-c,google__brotli.b3dc9cc,c,42,5,0.119,2,1,0.5,0.119,1,0,1.0,1,0,0.2,0.2,0,2,3,1,1,0.3333,24,17515,1,418,3
codex-lang-c,gromacs__gromacs.665ea4c,c,35,1,0.0286,0,0,,,1,0,1.0,0,0,1.0,0.0,1,2,2,1,1,0.5,10,13605,1,623,2
codex-lang-c,guumaster__hostctl.d6d9699,c,20,0,0.0,0,0,,,0,0,,0,0,,,0,5,3,4,2,1.3333,8,14068,1,209,3
codex-lang-c,hairyhenderson__gomplate.05eb3aa,c,25,1,0.04,0,0,,,0,0,,0,0,0.0,1.0,0,12,2,10,4,5.0,8,19969,1,335,2
codex-lang-c,halitechallenge__halite.822cfb6,c,24,3,0.125,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,9,11165,1,448,2
codex-lang-c,hatoo__oha.8dc6349,c,21,1,0.0476,6,0,0.0,0.3333,0,0,,0,0,0.0,1.0,0,4,4,1,1,0.25,9,16607,1,313,3
codex-lang-c,hooklift__gowsdl.2a06cec,c,38,5,0.1316,6,2,0.3333,0.4474,2,4,0.3333,1,0,0.0,0.2,0,0,0,0,0,,11,17816,1,110,2
codex-lang-c,hpjansson__chafa.dd4d4c1,c,30,2,0.0667,3,0,0.0,0.6333,2,0,1.0,0,0,1.0,0.0,2,0,0,0,0,,14,14496,1,214,3
codex-lang-c,htop-dev__htop.523600b,c,21,1,0.0476,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,3,1,1.5,7,11105,1,473,2
codex-lang-c,hush-shell__hush.560c33a,c,28,5,0.1786,0,0,,,0,0,,0,0,0.0,0.4,0,4,3,3,2,1.0,9,13176,1,440,3
codex-lang-c,incu6us__goimports-reviser.81bd549,c,22,3,0.1364,1,0,0.0,0.6364,0,0,,0,0,0.3333,0.3333,0,5,3,4,2,1.3333,9,15069,1,652,3
codex-lang-c,ip7z__7zip.839151e,c,24,2,0.0833,1,0,0.0,0.375,1,0,1.0,1,0,0.0,0.0,0,4,2,3,1,1.5,10,14151,1,436,2
codex-lang-c,ismaelgv__rnr.fc0733b,c,12,1,0.0833,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,8,11954,1,508,2
codex-lang-c,isona__dirble.e2dea9f,c,27,1,0.037,3,0,0.0,0.2963,1,0,1.0,0,0,1.0,0.0,0,7,2,6,2,3.0,12,17664,1,222,2
codex-lang-c,ivanceras__svgbob.6d00ad9,c,36,1,0.0278,0,0,,,0,0,,0,0,0.0,1.0,0,5,3,4,2,1.3333,9,12172,1,381,3
codex-lang-c,jarun__nnn.cb2c535,c,26,3,0.1154,1,0,0.0,0.5769,1,0,1.0,1,0,0.0,0.6667,0,3,2,1,1,0.5,8,7924,1,125,2
codex-lang-c,jesseduffield__lazygit.1d0db51,c,22,0,0.0,1,0,0.0,0.6364,0,0,,0,0,,,0,0,0,0,0,,8,7836,1,169,3
codex-lang-c,jgm__pandoc.5caad90,c,23,0,0.0,0,0,,,0,0,,0,0,,,0,6,3,4,2,1.3333,8,14437,1,244,3
codex-lang-c,jhspetersson__fselect.c3559ca,c,25,0,0.0,0,0,,,0,0,,0,0,,,0,7,2,5,2,2.5,9,16242,1,395,2
codex-lang-c,johanneskaufmann__html-to-markdown.3006818,c,29,1,0.0345,0,0,,,1,0,1.0,0,0,0.0,0.0,0,5,2,4,2,2.0,8,15738,1,509,2
codex-lang-c,johnkerl__miller.8d85b46,c,26,1,0.0385,0,0,,,0,0,,0,0,0.0,0.0,0,3,2,2,1,1.0,8,13383,1,212,2
codex-lang-c,jonas__tig.8334123,c,29,0,0.0,2,0,0.0,0.6552,0,0,,0,0,,,0,4,2,3,1,1.5,9,8521,1,265,2
codex-lang-c,jqlang__jq.b33a763,c,22,2,0.0909,2,0,0.0,0.2273,2,0,1.0,1,0,0.0,0.5,1,0,0,0,0,,16,18462,1,69,2
codex-lang-c,jrnxf__thokr.09375ef,c,25,3,0.12,0,0,,,0,0,,1,0,0.0,0.3333,0,3,3,2,1,0.6667,7,11626,1,584,3
codex-lang-c,junegunn__fzf.b56d614,c,32,2,0.0625,0,0,,,0,0,,0,0,0.5,0.0,0,4,3,3,2,1.0,7,14485,1,431,3
codex-lang-c,kaushiksrini__parqeye.8072121,c,30,3,0.1,1,0,0.0,0.4667,0,0,,0,0,0.0,0.0,0,3,3,2,1,0.6667,8,10662,1,428,3
codex-lang-c,kisielk__errcheck.dacab89,c,15,0,0.0,0,0,,,0,0,,0,0,,,0,3,2,2,1,1.0,9,9432,1,221,2
codex-lang-c,konradsz__igrep.aa75630,c,23,2,0.087,1,1,1.0,,0,0,,0,0,0.0,0.5,0,1,3,0,0,0.0,7,9303,1,322,4
codex-lang-c,ksxgithub__parallel-disk-usage.96978ed,c,24,1,0.0417,1,0,0.0,0.5417,0,0,,0,0,1.0,0.0,0,4,2,3,1,1.5,8,13103,1,461,2
codex-lang-c,kyoh86__richgo.313114f,c,29,0,0.0,0,0,,,0,0,,0,0,,,0,1,2,0,0,0.0,7,6605,1,129,2
codex-lang-c,kyoheiu__felix.95df390,c,39,0,0.0,1,0,0.0,0.5897,0,0,,0,0,,,0,4,3,3,2,1.0,10,11330,1,485,3
codex-lang-c,lfos__calcurse.49180d5,c,34,1,0.0294,1,0,0.0,0.5882,3,0,1.0,1,0,0.0,0.0,2,6,2,5,2,2.5,10,19732,1,171,2
codex-lang-c,lh3__seqtk.94e7070,c,18,0,0.0,0,0,,,0,0,,0,0,,,0,6,2,5,2,2.5,10,13264,1,236,2
codex-lang-c,lua__lua.c6b4848,c,36,12,0.3333,0,0,,,1,0,1.0,1,0,0.0833,0.3333,0,14,4,14,6,3.5,10,17946,1,36,3
codex-lang-c,luajit__luajit.a553b3d,c,25,0,0.0,2,0,0.0,0.6,0,0,,0,0,,,0,6,1,5,2,5.0,9,20616,1,81,2
codex-lang-c,lymphatus__caesium-clt.a529b2e,c,24,1,0.0417,0,0,,,0,0,,0,0,0.0,1.0,0,4,2,3,1,1.5,9,17065,1,494,2
codex-lang-c,lz4__lz4.1519f46,c,18,1,0.0556,1,0,0.0,0.6667,1,0,1.0,0,0,1.0,0.0,0,2,3,1,1,0.3333,12,10943,1,433,3
codex-lang-c,madler__pigz.fe4894f,c,23,2,0.087,1,0,0.0,0.2174,0,0,,0,0,0.5,0.5,0,4,2,3,1,1.5,9,13876,1,461,2
codex-lang-c,mfridman__tparse.2416b4b,c,15,1,0.0667,0,0,,,0,0,,0,0,0.0,0.0,0,2,2,1,1,0.5,9,11565,1,525,2
codex-lang-c,mgdm__htmlq.6e31bc8,c,27,0,0.0,4,0,0.0,0.4815,0,0,,0,0,,,0,5,2,4,2,2.0,9,15942,1,388,2
codex-lang-c,mgechev__revive.201451e,c,18,0,0.0,0,0,,,0,0,,0,0,,,0,2,3,1,1,0.3333,8,12925,1,399,3
codex-lang-c,mibk__dupl.1bf052b,c,18,0,0.0,1,0,0.0,0.6111,0,0,,0,0,,,0,0,0,0,0,,6,10928,1,215,2
codex-lang-c,mikefarah__yq.602586d,c,20,3,0.15,0,0,,,0,0,,0,0,0.3333,0.3333,0,7,4,6,3,1.5,9,21392,1,195,2
codex-lang-c,miserlou__loop.209927c,c,44,3,0.0682,0,0,,,0,0,,0,0,0.0,0.3333,0,2,2,1,1,0.5,7,12649,1,339,2
codex-lang-c,mkj__dropbear.75f699b,c,31,1,0.0323,0,0,,,1,0,1.0,1,0,0.0,0.0,0,3,2,2,1,1.0,8,8396,1,317,2
codex-lang-c,mookid__diffr.2152742,c,30,1,0.0333,0,0,,,0,0,,0,0,1.0,0.0,0,3,2,2,1,1.0,9,12148,1,456,2
codex-lang-c,multiprocessio__dsq.c3ae0ba,c,23,3,0.1304,2,0,0.0,0.2609,2,0,1.0,1,0,0.3333,0.0,0,2,1,1,0,1.0,9,12911,1,133,2
codex-lang-c,nachoparker__dutree.44e877d,c,19,1,0.0526,1,0,0.0,0.4737,0,0,,0,0,0.0,1.0,0,5,1,4,1,4.0,9,12122,1,332,2
codex-lang-c,naggie__dstask.ff57396,c,24,0,0.0,1,0,0.0,0.75,0,0,,0,0,,,0,0,0,0,0,,7,11740,1,133,2
codex-lang-c,nikoladucak__caps-log.2cf2d1e,c,34,2,0.0588,1,0,0.0,0.6176,0,0,,0,0,0.0,1.0,0,2,3,1,1,0.3333,10,10719,1,420,3
codex-lang-c,nikolassv__bartib.6b9b5ce,c,28,1,0.0357,2,0,0.0,0.7857,1,0,1.0,0,0,0.0,1.0,1,4,3,3,2,1.0,8,16285,1,625,3
codex-lang-c,ninja-build__ninja.cc60300,c,28,4,0.1429,3,0,0.0,0.5714,1,0,1.0,1,0,0.5,0.0,0,7,3,6,3,2.0,7,13893,1,444,3
codex-lang-c,noborus__ov.b96c2ba,c,30,0,0.0,0,0,,,0,0,,0,0,,,0,2,2,1,1,0.5,9,9878,1,361,2
codex-lang-c,noborus__trdsql.d8c5ff6,c,50,3,0.06,5,1,0.2,0.18,1,0,1.0,1,0,0.0,0.3333,0,12,3,12,5,4.0,16,28145,1,1188,3
codex-lang-c,nukesor__pueue.8b9d6fe,c,17,2,0.1176,1,0,0.0,0.8235,1,0,1.0,1,0,0.0,0.0,0,3,2,2,1,1.0,11,11170,1,304,2
codex-lang-c,nuta__nsh.bdd0702,c,49,4,0.0816,5,1,0.2,0.6531,0,0,,0,0,0.0,0.25,0,6,2,5,2,2.5,12,15594,1,341,2
codex-lang-c,o2sh__onefetch.e5958ce,c,24,3,0.125,0,0,,,2,0,1.0,1,0,0.0,0.3333,1,6,2,4,2,2.0,9,21266,1,104,2
codex-lang-c,ogham__dog.721440b,c,22,2,0.0909,2,0,0.0,0.4091,1,0,1.0,1,0,0.0,0.0,0,3,2,2,1,1.0,10,14350,1,367,2
codex-lang-c,oppiliappan__eva.41ae245,c,21,2,0.0952,3,2,0.6667,0.9048,1,0,1.0,1,0,0.0,0.0,0,0,0,0,0,,8,13585,1,89,2
codex-lang-c,oppiliappan__statix.e9df54c,c,18,1,0.0556,0,0,,,0,0,,0,0,0.0,0.0,0,3,3,2,1,0.6667,8,12229,1,427,3
codex-lang-c,orf__gping.26eb5b9,c,26,0,0.0,0,0,,,0,0,,0,0,,,0,4,2,2,1,1.0,8,11135,1,345,2
codex-lang-c,osgeo__gdal.0847f12,c,27,0,0.0,0,0,,,0,0,,0,0,,,0,4,3,1,1,0.3333,10,15316,1,411,3
codex-lang-c,osgeo__proj.75d455c,c,53,1,0.0189,0,0,,,0,0,,0,0,1.0,0.0,0,2,2,1,1,0.5,8,14403,1,423,2
codex-lang-c,paradigmxyz__solar.5190d0e,c,40,3,0.075,0,0,,,1,0,1.0,1,0,0.0,0.0,0,9,2,7,3,3.5,10,17616,1,278,2
codex-lang-c,parcel-bundler__lightningcss.aa2ed1e,c,28,1,0.0357,1,0,0.0,0.6071,0,0,,0,0,0.0,0.0,0,4,1,3,1,3.0,9,14177,1,84,2
