arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-free-tdd,direnv__direnv.02040c7,40.8716,40.8716,1,849,849,347,python,1,2.686800,81,8.5851,0,
codex-free-tdd,doxygen__doxygen.966d98e,42.4354,42.4354,1,271,271,115,python,0,1.808848,93,6.7846,0,
codex-free-tdd,drew-alleman__datasurgeon.d257cee,48.6792,48.6792,1,530,530,258,python,0,1.153778,41,4.5550,0,
codex-free-tdd,ducaale__xh.4a6e44f,28.7788,28.7788,1,1171,1171,337,python,0,3.209931,141,9.0959,0,
codex-free-tdd,duckdb__duckdb.bdb65ec,10.4071,10.4071,1,5650,5650,588,python,0,1.911014,70,6.3980,0,
codex-free-tdd,dundee__gdu.ede21d2,57.8595,57.8595,1,1196,1196,692,python,0,2.126103,64,6.8030,0,
codex-free-tdd,ecumene__rust-sloth.051c559,54.6275,54.6275,1,443,443,242,python,0,2.056532,79,6.3649,0,
codex-free-tdd,ekzhang__bore.8e059cd,40.1015,54.2955,1,394,291,158,python,0,1.847193,78,7.5132,0,
codex-free-tdd,elkowar__pipr.fae0b17,49.3333,49.3333,1,525,525,259,python,0,1.989241,108,6.7474,0,
codex-free-tdd,epistates__treemd.825c6dd,41.1090,41.1090,1,1569,1569,645,python,0,1.417226,57,5.3712,0,
codex-free-tdd,eradman__entr.8e2e8b4,42.6562,80.5310,1,640,339,273,python,0,1.276693,76,5.2036,0,
codex-free-tdd,esubaalew__run.0fb9dec,57.5083,57.5083,1,1212,1212,697,python,0,1.067307,47,3.9221,0,
codex-free-tdd,eudoxia0__hashcards.48aa136,74.3281,74.3281,1,1079,1079,802,python,0,3.675517,110,10.6362,0,
codex-free-tdd,facebook__zstd.1168da0,54.7105,54.7105,1,2038,2038,1115,python,0,1.663596,65,5431.0080,0,
codex-free-tdd,facebookresearch__fasttext.1142dc4,39.7436,39.7436,1,312,312,124,python,0,0.928887,33,3.8010,0,
codex-free-tdd,ffmpeg__ffmpeg.360a402,6.5902,6.5902,1,3050,3050,201,python,0,2.216557,65,5432.8602,0,
codex-free-tdd,filosottile__age.706dfc1,0.0000,0.0000,1,676,0,0,go,0,0.000000,0,0.0000,0,
codex-free-tdd,foriequal0__git-trim.07c2f50,46.1690,46.1690,1,509,509,235,python,1,1.575172,54,5.9967,0,
codex-free-tdd,gabotechs__dep-tree.60a95a2,57.2067,57.2067,1,895,895,512,python,1,1.545027,58,5.5533,0,
codex-free-tdd,git-bahn__git-graph.87b4473,75.2922,75.2922,1,599,599,451,python,0,2.030820,86,6.9432,0,
codex-free-tdd,go-critic__go-critic.9aea378,29.6146,29.6146,1,493,493,146,go,0,1.346487,53,5.5581,0,
codex-free-tdd,google__brotli.b3dc9cc,0.9070,80.0000,1,441,5,4,js,0,2.049945,76,5406.4311,0,
codex-free-tdd,gromacs__gromacs.665ea4c,3.4538,3.4538,1,1245,1245,43,c,0,1.274926,56,4.7200,0,
codex-free-tdd,guumaster__hostctl.d6d9699,48.3349,53.1937,1,1051,955,508,python,0,1.497889,66,5.4292,0,
codex-free-tdd,hairyhenderson__gomplate.05eb3aa,30.8612,30.8612,1,2926,2926,903,go,0,2.380450,79,8.3043,0,
codex-free-tdd,halitechallenge__halite.822cfb6,59.6364,59.6364,1,275,275,164,python,0,1.853281,77,7.2676,0,
codex-free-tdd,hatoo__oha.8dc6349,51.9466,51.9466,1,899,899,467,python,1,1.851121,58,6.8352,0,
codex-free-tdd,hooklift__gowsdl.2a06cec,67.6399,67.6399,1,411,411,278,python,0,2.287800,76,6.6387,0,
codex-free-tdd,hpjansson__chafa.dd4d4c1,9.1662,9.1662,1,1931,1931,177,python,0,1.544915,57,5377.7249,0,
codex-free-tdd,htop-dev__htop.523600b,90.6205,90.6205,1,693,693,628,c,0,1.265450,43,5591.5740,0,
codex-free-tdd,hush-shell__hush.560c33a,8.0888,8.0888,1,1261,1261,102,python,0,3.226777,88,8.8828,0,
codex-free-tdd,incu6us__goimports-reviser.81bd549,73.0994,73.0994,1,513,513,375,go,0,2.228485,87,7.7689,0,
codex-free-tdd,ip7z__7zip.839151e,34.0364,34.0364,1,1043,1043,355,python,0,1.464861,71,6.0246,0,
codex-free-tdd,ismaelgv__rnr.fc0733b,74.6706,74.6706,1,683,683,510,python,0,1.573995,55,6.2474,0,
codex-free-tdd,isona__dirble.e2dea9f,59.5109,59.5109,1,736,736,438,python,0,1.333025,58,5.3640,0,
codex-free-tdd,ivanceras__svgbob.6d00ad9,29.6610,29.6610,1,472,472,140,python,0,1.819343,58,5.9025,0,
codex-free-tdd,jarun__nnn.cb2c535,50.4970,62.7160,1,503,405,254,python,0,1.172249,47,4.1772,0,
codex-free-tdd,jesseduffield__lazygit.1d0db51,38.1287,38.1287,1,855,855,326,python,1,1.642198,84,5.3263,0,
codex-free-tdd,jgm__pandoc.5caad90,8.9901,8.9901,1,5228,5228,470,python,0,1.808613,63,6.3635,0,
codex-free-tdd,jhspetersson__fselect.c3559ca,53.3547,53.3547,1,3115,3115,1662,python,0,0.000000,0,0.0000,0,
codex-free-tdd,johanneskaufmann__html-to-markdown.3006818,77.8531,77.8531,1,885,885,689,python,0,2.346448,86,8.7193,0,
codex-free-tdd,johnkerl__miller.8d85b46,13.7750,13.7750,1,14657,14657,2019,python,0,1.743233,55,6.1648,0,
codex-free-tdd,jonas__tig.8334123,80.2096,80.2096,1,1622,1622,1301,python,0,1.235550,63,3.9123,0,
codex-free-tdd,jqlang__jq.b33a763,25.8235,25.8235,1,6072,6072,1568,python,0,2.563226,94,5330.1526,0,
codex-free-tdd,jrnxf__thokr.09375ef,36.8539,36.8539,1,445,445,164,c,0,0.855573,44,3.2933,0,
codex-free-tdd,junegunn__fzf.b56d614,65.6250,65.6250,1,1888,1888,1239,python,0,2.507055,95,7.7841,0,
codex-free-tdd,kaushiksrini__parqeye.8072121,51.8027,51.8027,1,527,527,273,python,0,2.312361,129,7.6380,0,
codex-free-tdd,kisielk__errcheck.dacab89,47.8006,47.8006,1,341,341,163,go,0,2.949083,81,10.4336,0,
codex-free-tdd,konradsz__igrep.aa75630,48.0583,48.0583,1,412,412,198,python,0,1.637642,64,5.2797,0,
codex-free-tdd,ksxgithub__parallel-disk-usage.96978ed,66.1017,66.1017,1,531,531,351,python,0,1.392401,53,5.0234,0,
codex-free-tdd,kyoh86__richgo.313114f,75.6140,75.7469,1,570,569,431,python,0,2.424664,106,8.5552,0,
codex-free-tdd,kyoheiu__felix.95df390,71.5139,71.5139,1,502,502,359,python,0,1.659247,58,5.4885,0,
codex-free-tdd,lfos__calcurse.49180d5,38.8889,38.8889,1,666,666,259,python,0,2.326488,72,7.3763,0,
codex-free-tdd,lh3__seqtk.94e7070,43.3566,43.3566,1,429,429,186,python,0,1.396375,55,5.6742,0,
codex-free-tdd,lua__lua.c6b4848,33.7446,33.7446,1,1378,1378,465,python,0,1.888594,68,7.9948,0,
codex-free-tdd,luajit__luajit.a553b3d,25.8847,25.8847,1,2967,2967,768,python,0,2.366006,88,8.4402,0,
codex-free-tdd,lymphatus__caesium-clt.a529b2e,75.6522,75.6522,1,575,575,435,python,0,1.525340,54,5.7165,0,
codex-free-tdd,lz4__lz4.1519f46,69.5856,69.5856,1,1496,1496,1041,python,0,1.277798,56,5.0478,0,
codex-free-tdd,madler__pigz.fe4894f,81.7088,81.7088,1,831,831,679,python,0,2.401483,95,8.0082,0,
codex-free-tdd,mfridman__tparse.2416b4b,62.1176,62.1176,1,425,425,264,python,0,1.226525,53,5.0665,0,
codex-free-tdd,mgdm__htmlq.6e31bc8,85.4296,85.4296,1,1455,1455,1243,python,0,2.451539,93,8.4709,0,
codex-free-tdd,mgechev__revive.201451e,33.6788,33.6788,1,772,772,260,python,0,1.911907,64,6.2951,0,
codex-free-tdd,mibk__dupl.1bf052b,69.3827,69.3827,1,405,405,281,python,0,1.968311,69,7.0257,0,
codex-free-tdd,mikefarah__yq.602586d,10.2000,10.2000,1,2000,2000,204,python,0,1.702853,68,5.4945,0,
codex-free-tdd,miserlou__loop.209927c,51.7581,52.0509,1,711,707,368,python,1,1.259678,69,4.3127,0,
codex-free-tdd,mkj__dropbear.75f699b,36.4307,36.4307,1,678,678,247,c,0,1.599356,74,5.8496,0,
codex-free-tdd,mookid__diffr.2152742,71.7822,71.7822,1,606,606,435,python,0,2.871642,107,10.3172,0,
codex-free-tdd,nachoparker__dutree.44e877d,66.9267,66.9267,1,641,641,429,python,0,1.348794,46,4.1525,0,
codex-free-tdd,naggie__dstask.ff57396,48.4754,49.3631,1,1279,1256,620,python,0,1.811551,56,5.1726,0,
codex-free-tdd,nikoladucak__caps-log.2cf2d1e,38.5643,38.5643,1,599,599,231,python,0,1.684869,67,5.0182,0,
codex-free-tdd,nikolassv__bartib.6b9b5ce,54.3767,54.3767,1,754,754,410,python,1,1.792406,47,5.2477,0,
codex-free-tdd,ninja-build__ninja.cc60300,46.2448,46.2448,1,1438,1438,665,python,0,1.533578,84,5.8712,0,
codex-free-tdd,noborus__ov.b96c2ba,70.3344,70.3344,1,1854,1854,1304,python,0,2.596044,94,6.6258,0,
codex-free-tdd,noborus__trdsql.d8c5ff6,51.6035,51.6035,1,1372,1372,708,python,0,1.730029,79,6.5295,0,
codex-free-tdd,nukesor__pueue.8b9d6fe,5.6426,83.7209,1,638,43,36,python,1,2.203623,84,7.6507,0,
codex-free-tdd,nuta__nsh.bdd0702,86.5512,86.5512,1,1963,1963,1699,python,0,1.455619,75,5.0094,0,
codex-free-tdd,o2sh__onefetch.e5958ce,59.2624,59.2624,1,1166,1166,691,python,0,1.835607,47,6.3842,0,
codex-free-tdd,ogham__dog.721440b,70.3846,70.3846,1,1300,1300,915,python,0,2.031298,70,7.7797,0,
codex-free-tdd,oppiliappan__eva.41ae245,67.6012,67.6012,1,963,963,651,python,0,1.249859,62,4.9670,0,
codex-free-tdd,oppiliappan__statix.e9df54c,50.7585,50.7585,1,857,857,435,python,0,1.782204,68,6.2159,0,
codex-free-tdd,orf__gping.26eb5b9,35.4223,35.4223,1,367,367,130,python,0,1.020175,58,4.0308,0,
codex-free-tdd,osgeo__gdal.0847f12,8.2192,8.2192,1,657,657,54,python,0,2.273667,81,6.9995,0,
codex-free-tdd,osgeo__proj.75d455c,24.5159,24.5159,1,5319,5319,1304,c,0,1.086615,51,4.9180,0,
codex-free-tdd,paradigmxyz__solar.5190d0e,36.2487,36.2487,1,1978,1978,717,python,0,1.844418,89,6.2939,0,
codex-free-tdd,parcel-bundler__lightningcss.aa2ed1e,38.9321,38.9321,1,2828,2828,1101,python,0,1.539170,70,4.8729,0,
codex-free-tdd,peco__peco.4e58dad,50.4085,50.4085,1,1224,1224,617,c,0,2.253472,95,6.1247,0,
codex-free-tdd,pemistahl__grex.fa3e8ed,52.9726,52.9726,1,1312,1312,695,python,0,1.893844,61,6.0034,0,
codex-free-tdd,php__php-src.c891263,3.1635,3.1635,1,14288,14288,452,python,0,1.780233,60,6.2587,0,
codex-free-tdd,pier-cli__pier.5e1bde9,57.8035,57.8035,1,692,692,400,python,0,1.665357,54,5.8877,0,
codex-free-tdd,pls-rs__pls.4e1ae50,21.9880,21.9880,1,332,332,73,python,0,2.052998,82,8.0298,0,
codex-free-tdd,psampaz__go-mod-outdated.bb79367,88.1620,88.1620,1,321,321,283,go,0,1.214913,49,4.7075,0,
codex-free-tdd,quinn-rs__quinn.bb359cc,51.1494,51.1494,1,522,522,267,c,0,1.850477,59,7.4667,0,
codex-free-tdd,raviqqe__muffet.a882908,52.9010,52.9010,1,293,293,155,go,0,1.483948,57,5.8612,0,
codex-free-tdd,rbakbashev__elfcat.52f8cc7,33.4483,55.2707,1,580,351,194,python,0,1.357445,42,4.7084,0,
codex-free-tdd,rcoh__angle-grinder.9c2fc88,30.0000,30.0000,1,1130,1130,339,python,0,2.028440,81,7.0135,0,
codex-free-tdd,rhysd__kiro-editor.4157485,77.1429,77.1429,1,595,595,459,python,0,2.764105,92,8.3868,0,
codex-free-tdd,riquito__tuc.16fb471,57.6923,57.6923,1,1196,1196,690,python,0,1.663988,59,6.7782,0,
codex-free-tdd,robertdavidgraham__masscan.b99d433,53.1189,53.1189,1,2549,2549,1354,python,0,1.083205,36,4.2998,0,
codex-free-tdd,rochacbruno__marmite.7d4bc2d,42.6647,42.6647,1,668,668,285,python,0,1.820385,110,6.4422,0,
codex-free-tdd,rs__curlie.5dfcbb1,70.1087,70.1087,1,736,736,516,python,0,1.526499,67,4.9216,0,
codex-free-tdd,rs__jplot.2a54bcc,65.1801,65.1801,1,583,583,380,go,0,1.384667,54,4.3504,0,
codex-free-tdd,rust-embedded__svd2rust.1760b5e,61.7708,61.7708,1,960,960,593,python,0,1.895404,77,7.1730,0,
codex-free-tdd,rust-ethereum__ethabi.b1710ad,72.7182,72.7182,1,997,997,725,python,0,3.198742,123,10.8964,0,
codex-free-tdd,rust-lang__mdbook.37273ba,44.9731,44.9731,1,1114,1114,501,python,1,1.343276,58,5.7200,0,
codex-free-tdd,rvben__rumdl.2d75c4d,28.5972,28.5972,1,3322,3322,950,python,1,2.079256,66,7.4234,0,
codex-free-tdd,samtools__samtools.aa823b5,9.0526,9.0526,1,1425,1425,129,python,0,0.000000,0,0.0000,0,
codex-free-tdd,sayanarijit__xplr.1751065,59.9045,59.9045,1,419,419,251,python,0,1.627350,53,5.0931,0,
codex-free-tdd,sclevine__yj.8016400,57.3664,57.3664,1,767,767,440,go,0,2.320187,90,8.7154,0,
codex-free-tdd,segmentio__chamber.5f93f5f,46.9773,46.9773,1,1803,1803,847,python,0,2.809410,73,10.1219,0,
codex-free-tdd,sharkdp__bat.f822bd0,39.0488,39.0488,1,799,799,312,python,0,1.926409,60,5.8141,0,
codex-free-tdd,sharkdp__fd.40d8eb3,70.8502,70.8502,1,1235,1235,875,python,0,2.303735,79,8.4481,0,
codex-free-tdd,sharkdp__hexyl.2e26437,72.0751,72.0751,1,906,906,653,python,0,0.000000,0,0.0000,0,
codex-free-tdd,sharkdp__pastel.b60e899,66.4273,66.4273,1,1114,1114,740,python,0,2.270381,52,7.8722,0,
codex-free-tdd,shashwatah__jot.a92aad8,53.5393,53.5393,1,777,777,416,python,0,2.092039,77,7.6852,0,
codex-free-tdd,sheepla__pingu.926d475,85.3786,85.3786,1,383,383,327,go,0,2.108776,94,7.6025,0,
codex-free-tdd,sibprogrammer__xq.b89f681,65.2644,65.2644,1,832,832,543,python,0,1.345305,52,6.2853,0,
codex-free-tdd,sigoden__argc.04a08f1,7.1357,15.4348,1,995,460,71,python,1,0.000000,0,0.0000,0,
codex-free-tdd,simeg__eureka.df3796c,38.3721,38.3721,1,344,344,132,python,0,0.000000,0,0.0000,0,
codex-free-tdd,sirwart__ripsecrets.34c9e03,65.7895,65.7895,1,646,646,425,python,1,1.213135,55,4.9566,0,
codex-free-tdd,sitkevij__hex.61ae69b,50.5468,85.5967,1,823,486,416,python,0,2.247194,94,7.6051,0,
codex-free-tdd,skeema__skeema.6a76243,43.2508,43.2508,1,1778,1778,769,python,1,2.250396,73,7.1707,0,
codex-free-tdd,sqlite__sqlite.839433d,0.8806,44.9057,1,13514,265,119,go,0,2.998762,123,5075.9478,0,
codex-free-tdd,sstadick__hck.b66c751,89.6175,89.6175,1,915,915,820,python,1,1.727714,91,6.4869,0,
codex-free-tdd,stacked-git__stgit.430027d,30.1442,32.4172,1,1526,1419,460,python,0,1.538347,57,5.7545,0,
codex-free-tdd,stranger6667__jsonschema.d52e881,45.8916,73.0727,1,2933,1842,1346,python,0,2.762745,95,8.5336,0,
codex-free-tdd,svenstaro__genact.16f96e3,11.2069,11.2069,1,232,232,26,python,0,0.000000,0,0.0000,0,
codex-free-tdd,svenstaro__miniserve.8449e8b,72.6974,72.6974,1,304,304,221,python,0,1.779783,43,6.2812,0,
codex-free-tdd,thezoraiz__ascii-image-converter.d05a757,48.0000,48.0000,1,500,500,240,python,0,1.542170,60,6.6476,0,
codex-free-tdd,tomarrell__wrapcheck.c058da1,19.7318,19.7318,1,522,522,103,python,1,2.485250,76,9.2500,0,
codex-free-tdd,tomnomnom__gron.88a6234,70.9821,70.9821,1,224,224,159,python,0,2.719089,102,10.2298,0,
codex-free-tdd,trasta298__keifu.3331426,28.8973,29.5720,1,263,257,76,python,0,1.684529,74,5.2621,0,
codex-free-tdd,tree-sitter__tree-sitter.5e23cca,26.5422,26.5422,1,1232,1232,327,python,1,1.900339,71,6.9176,0,
codex-free-tdd,tstack__lnav.ee34494,7.2727,7.2727,1,990,990,72,c,0,1.757956,77,6.3551,0,
codex-free-tdd,tukaani-project__xz.1007bf0,29.2199,61.4925,1,1410,670,412,python,0,1.092845,51,5003.0022,0,
codex-free-tdd,typst__typst.88356d0,31.3805,31.3805,1,1724,1724,541,python,1,1.449746,55,5.4243,0,
codex-free-tdd,unhappychoice__gittype.34b72d0,51.2821,51.2821,1,741,741,380,python,0,0.000000,0,0.0000,0,
codex-free-tdd,universal-ctags__ctags.243595e,9.4331,9.4331,1,2258,2258,213,python,0,1.356066,54,5007.4577,0,
codex-free-tdd,wfxr__code-minimap.0ddeea5,69.3291,69.3291,1,313,313,217,c,0,1.694809,62,7.3194,0,
codex-free-tdd,wfxr__csview.8ac4de0,91.0448,91.0448,1,335,335,305,python,0,2.999233,124,9.3968,0,
codex-free-tdd,wgunderwood__tex-fmt.3f1aef6,60.4396,60.4396,1,455,455,275,python,0,2.372822,87,8.3905,0,
codex-free-tdd,wintermute-cell__ngrrram.8ea13c3,77.5578,77.5578,1,303,303,235,c,0,1.982962,67,5.9821,0,
codex-free-tdd,xampprocky__tokei.505d648,45.9016,45.9016,1,732,732,336,python,0,1.575325,51,5.1682,0,
codex-free-tdd,xorg62__tty-clock.f2f847c,47.7966,55.5118,1,295,254,141,python,0,1.779830,78,6.1816,0,
codex-free-tdd,y2z__monolith.8702e66,49.0884,49.0884,1,713,713,350,python,0,1.910149,52,6.8666,0,
codex-free-tdd,yaa110__nomino.f892499,53.9936,53.9936,1,313,313,169,python,0,1.610511,70,6.0450,0,
codex-free-tdd,yassinebridi__serpl.c48a9d7,47.0852,47.0852,1,446,446,210,c,0,1.594202,60,5.3887,0,
codex-free-tdd,yoav-lavi__melody.f4af9b4,59.5161,59.5161,1,1240,1240,738,python,0,1.810525,74,6.5753,0,
codex-free-tdd,ys-l__flamelens.0b4dc33,25.0000,25.0000,1,252,252,63,python,0,1.192688,45,3.5032,0,
codex-free-tdd,zevv__duc.a58fa4e,51.8307,51.8307,1,874,874,453,python,0,3.076369,98,8.7759,0,
codex-free-tdd,zk-org__zk.10d93d5,14.1697,14.1697,1,1108,1108,157,python,1,1.648045,62,5.5061,0,
codex-lang-python,abishekvashok__cmatrix.5c082c6,97.0414,97.0414,1,507,507,492,python,0,0.746201,35,3.2545,0,
codex-lang-python,agourlay__zip-password-finder.704700d,75.2941,75.2941,1,680,680,512,python,0,1.377610,39,5.7121,0,
codex-lang-python,ajeetdsouza__zoxide.67ca1bc,60.0753,60.0753,1,531,531,319,python,0,1.280651,45,5.5029,0,
codex-lang-python,alexpovel__srgn.89f943b,62.9590,62.9590,1,1852,1852,1166,python,0,1.639277,47,6.6490,0,
codex-lang-python,altdesktop__i3-style.f93821b,61.2245,61.2245,1,539,539,330,python,0,2.818865,74,10.5245,0,
codex-lang-python,ammarabouzor__tui-journal.2b4540d,64.0514,64.0514,1,1402,1402,898,python,0,1.117661,44,4.1922,0,
codex-lang-python,anordal__shellharden.6a6ffd4,76.5297,76.5297,1,1095,1095,838,python,0,1.198645,38,4.0938,0,
codex-lang-python,antonmedv__fx.86d0d34,58.5247,58.5247,1,2047,2047,1198,python,0,1.010876,52,5.0791,0,
codex-lang-python,antonmedv__walk.bf802ef,69.3617,69.3617,1,470,470,326,python,0,1.435920,45,5.6652,0,
codex-lang-python,ariga__atlas.6d81150,52.6555,52.6555,1,1318,1318,694,python,1,1.384093,45,5.7783,0,
codex-lang-python,arq5x__bedtools2.dd57059,38.7464,38.7464,1,1053,1053,408,python,0,1.958019,44,6.9068,0,
codex-lang-python,arthursonzogni__json-tui.17a22b6,40.0000,40.0000,1,755,755,302,python,0,0.732557,33,3.2281,0,
codex-lang-python,ast-grep__ast-grep.dde0fe0,9.7506,9.7506,1,882,882,86,python,0,1.199249,50,5.4201,0,
codex-lang-python,astaxie__bat.17d1080,56.7369,56.7369,1,1091,1091,619,python,0,1.300713,39,4.9627,0,
codex-lang-python,astro__deadnix.d590041,77.0764,77.0764,1,602,602,464,python,0,1.193470,36,4.3440,0,
codex-lang-python,axodotdev__oranda.27d60c7,49.6741,51.2786,1,767,743,381,python,0,0.891951,35,3.9903,0,
codex-lang-python,bellard__quickjs.d7ae12a,3.7904,3.7904,1,3034,3034,115,python,0,1.465474,49,5.6983,0,
codex-lang-python,bensadeh__tailspin.6278437,66.5041,66.5041,1,615,615,409,python,0,0.772727,31,3.2457,0,
codex-lang-python,blacknon__hwatch.edfcb62,54.4291,94.2078,1,1016,587,553,python,0,1.045116,59,4.4798,0,
codex-lang-python,blake3-team__blake3.15e83a5,88.0989,88.0989,1,647,647,570,python,0,2.069469,54,6.8107,0,
codex-lang-python,bootandy__dust.62bf1e1,55.6507,55.6507,1,584,584,325,python,0,1.192944,27,5.4319,0,
codex-lang-python,boyter__scc.515f91c,32.5431,32.5431,1,464,464,151,python,0,2.946703,62,9.6668,0,
codex-lang-python,brocode__fblog.3b54330,69.8364,69.8364,1,978,978,683,python,0,1.148870,54,4.2102,0,
codex-lang-python,burntsushi__ripgrep.3b7fd44,58.4754,58.4754,1,1994,1994,1166,python,0,1.984427,44,7.4687,0,
codex-lang-python,burntsushi__xsv.f430466,75.3807,75.5085,1,1182,1180,891,python,0,1.382546,33,5.2642,0,
codex-lang-python,byron__dua-cli.8570c15,71.7913,71.7913,1,709,709,509,python,0,1.029363,29,4.0884,0,
codex-lang-python,canop__broot.d6c798e,55.8442,55.8442,1,539,539,301,python,0,0.979974,33,3.4628,0,
codex-lang-python,canop__rhit.ae90bcb,58.5067,58.5067,1,817,817,478,python,0,1.027645,40,4.3214,0,
codex-lang-python,cheat__cheat.b8098dc,49.4949,49.4949,1,297,297,147,python,0,1.133062,37,4.4255,0,
codex-lang-python,chirlu__sox.42b3557,25.7072,25.7072,1,1202,1202,309,python,0,1.101955,30,4.6103,0,
codex-lang-python,chmln__handlr.90e78ba,80.1939,80.1939,1,722,722,579,python,0,1.460992,53,5.4704,0,
codex-lang-python,chmln__sd.87d1ba5,81.4815,81.4815,1,810,810,660,python,0,0.639418,27,3.1968,0,
codex-lang-python,clog-tool__clog-cli.7066cba,45.0435,45.0435,1,575,575,259,python,0,1.534063,50,5.0630,0,
codex-lang-python,cmatsuoka__figlet.202a0a8,35.7798,79.1878,1,872,394,312,python,0,1.127588,34,4.2458,0,
codex-lang-python,codesnap-rs__codesnap.f81e4f3,72.5044,72.5044,1,571,571,414,python,0,0.000000,0,0.0000,0,
codex-lang-python,cordx56__rustowl.655bc5c,61.7997,61.7997,1,589,589,364,python,0,0.833693,35,3.3548,0,
codex-lang-python,crowdagger__crowbook.ea214d7,33.4572,33.4572,1,807,807,270,python,0,1.224538,54,4.9183,0,
codex-lang-python,cslarsen__jp2a.61d205f,39.6197,42.5170,1,631,588,250,python,1,1.479128,43,5.2246,0,
codex-lang-python,cweill__gotests.2a672c5,37.9768,37.9768,1,603,603,229,python,0,1.521803,40,5.6720,0,
codex-lang-python,dalance__amber.69a0f52,21.7699,75.4601,1,565,163,123,python,0,1.016526,41,3.9388,0,
codex-lang-python,dandavison__delta.acd758f,23.3684,23.3684,1,950,950,222,python,1,0.790443,33,3.5612,0,
codex-lang-python,danmar__cppcheck.0a5b103,10.7714,10.7714,1,2126,2126,229,python,0,1.065830,31,5.2479,0,
codex-lang-python,direnv__direnv.02040c7,41.5783,41.5783,1,849,849,353,python,1,1.245606,39,4.6402,0,
codex-lang-python,doxygen__doxygen.966d98e,24.8908,24.8908,1,229,229,57,python,0,0.758068,35,3.5779,0,
codex-lang-python,drew-alleman__datasurgeon.d257cee,66.7331,66.7331,1,502,502,335,python,0,0.819222,39,3.6434,0,
codex-lang-python,ducaale__xh.4a6e44f,37.1477,37.1477,1,1171,1171,435,python,0,0.892782,34,3.9954,0,
codex-lang-python,duckdb__duckdb.bdb65ec,12.6903,12.6903,1,5650,5650,717,python,0,1.121274,37,5.2424,0,
codex-lang-python,dundee__gdu.ede21d2,64.7717,64.7717,1,1161,1161,752,python,0,1.497482,62,6.6183,0,
codex-lang-python,ecumene__rust-sloth.051c559,45.2632,45.2632,1,380,380,172,python,0,0.895239,34,3.1023,0,
codex-lang-python,ekzhang__bore.8e059cd,34.2640,46.3918,1,394,291,135,python,0,0.692579,30,10.2036,0,
codex-lang-python,elkowar__pipr.fae0b17,30.4762,80.0000,1,525,200,160,python,0,0.928966,39,3.5230,0,
codex-lang-python,epistates__treemd.825c6dd,43.0210,43.0210,1,1569,1569,675,python,0,1.019347,32,5.0026,0,
codex-lang-python,eradman__entr.8e2e8b4,42.1502,86.6667,1,586,285,247,python,0,0.870125,41,3.1757,0,
codex-lang-python,esubaalew__run.0fb9dec,20.7921,20.7921,1,1212,1212,252,python,0,1.156281,47,4.6610,0,
codex-lang-python,eudoxia0__hashcards.48aa136,67.3209,67.3209,1,1019,1019,686,python,0,1.037707,36,4.2368,0,
codex-lang-python,facebook__zstd.1168da0,61.7272,61.7272,1,2038,2038,1258,python,0,1.133122,49,16296.3209,0,
codex-lang-python,facebookresearch__fasttext.1142dc4,53.2051,53.2051,1,312,312,166,python,0,0.811302,28,3.8490,0,
codex-lang-python,ffmpeg__ffmpeg.360a402,5.9016,5.9016,1,3050,3050,180,python,0,1.059057,35,14978.7499,0,
codex-lang-python,filosottile__age.706dfc1,37.7219,37.7219,1,676,676,255,python,0,1.331674,36,5.2363,0,
codex-lang-python,foriequal0__git-trim.07c2f50,44.4008,44.4008,1,509,509,226,python,0,1.382354,44,5.1647,0,
codex-lang-python,gabotechs__dep-tree.60a95a2,60.0000,60.0000,1,865,865,519,python,0,1.278032,47,5.0411,0,
