arm,task,pct,pct_ran,compile_ok,n_total_tests,n_ran_tests,n_passed_tests,language,wraps_tool,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-free-karpathy,danmar__cppcheck.0a5b103,20.3198,20.3390,1,2126,2124,432,python,0,1.013544,38,4.1883,0,
codex-free-karpathy,direnv__direnv.02040c7,45.4653,45.4653,1,849,849,386,python,1,1.067141,40,4.8902,0,
codex-free-karpathy,doxygen__doxygen.966d98e,20.0873,20.0873,1,229,229,46,python,0,1.008708,35,4.2117,0,
codex-free-karpathy,drew-alleman__datasurgeon.d257cee,67.5299,67.5299,1,502,502,339,python,0,0.835391,35,3.4812,0,
codex-free-karpathy,ducaale__xh.4a6e44f,31.8531,31.8531,1,1171,1171,373,python,0,1.463019,46,5.0693,0,
codex-free-karpathy,duckdb__duckdb.bdb65ec,8.9204,8.9204,1,5650,5650,504,python,0,1.279561,43,5.9665,0,
codex-free-karpathy,dundee__gdu.ede21d2,69.6813,69.6813,1,1161,1161,809,go,0,1.237994,43,5.9973,0,
codex-free-karpathy,ecumene__rust-sloth.051c559,58.4211,58.4211,1,380,380,222,python,0,1.097034,43,4.0845,0,
codex-free-karpathy,ekzhang__bore.8e059cd,37.3096,50.5155,1,394,291,147,python,0,0.913817,35,4.3233,0,
codex-free-karpathy,elkowar__pipr.fae0b17,52.1905,52.1905,1,525,525,274,c,0,0.932222,39,4.3082,0,
codex-free-karpathy,epistates__treemd.825c6dd,42.0650,42.0650,1,1569,1569,660,python,0,1.035890,37,4.7549,0,
codex-free-karpathy,eradman__entr.8e2e8b4,75.5973,75.5973,1,586,586,443,c,0,1.292060,57,5.5964,0,
codex-free-karpathy,esubaalew__run.0fb9dec,63.2013,63.2013,1,1212,1212,766,python,0,1.266498,48,4.7053,0,
codex-free-karpathy,eudoxia0__hashcards.48aa136,77.4289,77.4289,1,1019,1019,789,python,0,1.537698,52,5.8568,0,
codex-free-karpathy,facebook__zstd.1168da0,40.8734,51.0104,1,2038,1633,833,python,0,0.790211,30,3.7365,0,
codex-free-karpathy,facebookresearch__fasttext.1142dc4,41.0256,41.0256,1,312,312,128,python,0,0.715082,30,3.3110,0,
codex-free-karpathy,ffmpeg__ffmpeg.360a402,6.4590,6.4590,1,3050,3050,197,python,0,1.544138,39,5.3503,0,
codex-free-karpathy,filosottile__age.706dfc1,0.0000,0.0000,1,676,0,0,go,0,1.826232,56,6.9712,0,
codex-free-karpathy,foriequal0__git-trim.07c2f50,45.0980,45.6349,1,510,504,230,python,1,1.523468,57,5.9528,0,
codex-free-karpathy,gabotechs__dep-tree.60a95a2,64.8555,64.8555,1,865,865,561,python,0,0.000000,0,0.0000,0,
codex-free-karpathy,git-bahn__git-graph.87b4473,78.3451,78.3451,1,568,568,445,python,0,1.731275,50,6.0811,0,
codex-free-karpathy,go-critic__go-critic.9aea378,29.4118,29.4118,1,493,493,145,go,0,0.978145,43,5.6350,0,
codex-free-karpathy,google__brotli.b3dc9cc,39.9093,39.9093,1,441,441,176,c,0,1.383072,45,5.9652,0,
codex-free-karpathy,gromacs__gromacs.665ea4c,3.6948,3.6948,1,1245,1245,46,python,0,0.915764,42,3.4892,0,
codex-free-karpathy,guumaster__hostctl.d6d9699,58.9914,59.3301,1,1051,1045,620,go,1,1.326178,35,5.1199,0,
codex-free-karpathy,hairyhenderson__gomplate.05eb3aa,42.4129,42.4129,1,2926,2926,1241,go,0,0.000000,0,0.0000,0,
codex-free-karpathy,halitechallenge__halite.822cfb6,52.7273,52.7273,1,275,275,145,python,0,1.166384,39,3.9343,0,
codex-free-karpathy,hatoo__oha.8dc6349,70.0779,70.0779,1,899,899,630,python,1,1.043744,28,4.6877,0,
codex-free-karpathy,hooklift__gowsdl.2a06cec,66.4962,66.4962,1,391,391,260,python,0,1.212985,48,5.7096,0,
codex-free-karpathy,hpjansson__chafa.dd4d4c1,15.5360,15.5360,1,1931,1931,300,python,0,0.889815,31,4.2454,0,
codex-free-karpathy,htop-dev__htop.523600b,82.9726,82.9726,1,693,693,575,c,0,1.120031,41,4.7888,0,
codex-free-karpathy,hush-shell__hush.560c33a,7.3272,7.4136,1,1201,1187,88,python,0,2.350038,66,7.5461,0,
codex-free-karpathy,incu6us__goimports-reviser.81bd549,79.1423,79.1423,1,513,513,406,go,0,0.974637,35,4.5373,0,
codex-free-karpathy,ip7z__7zip.839151e,22.4353,22.4353,1,1043,1043,234,python,0,1.036436,41,5.2738,0,
codex-free-karpathy,ismaelgv__rnr.fc0733b,70.8638,70.8638,1,683,683,484,python,0,0.583743,34,2.9565,0,
codex-free-karpathy,isona__dirble.e2dea9f,43.3936,43.3936,1,719,719,312,python,0,1.026850,39,4.5830,0,
codex-free-karpathy,ivanceras__svgbob.6d00ad9,34.7458,34.7458,1,472,472,164,python,0,1.003999,39,4.1634,0,
codex-free-karpathy,jarun__nnn.cb2c535,59.4142,62.8319,1,478,452,284,c,0,1.053895,52,4.1899,0,
codex-free-karpathy,jesseduffield__lazygit.1d0db51,43.3918,43.3918,1,855,855,371,go,1,1.040921,41,3.7948,0,
codex-free-karpathy,jgm__pandoc.5caad90,10.9793,10.9793,1,5228,5228,574,python,0,1.273589,45,5.7155,0,
codex-free-karpathy,jhspetersson__fselect.c3559ca,13.8363,13.8363,1,3115,3115,431,python,0,0.000000,0,0.0000,0,
codex-free-karpathy,johanneskaufmann__html-to-markdown.3006818,75.5932,75.5932,1,885,885,669,python,0,1.343960,41,5.3709,0,
codex-free-karpathy,johnkerl__miller.8d85b46,16.5676,16.5676,1,14637,14637,2425,python,0,1.001550,33,3.6795,0,
codex-free-karpathy,jonas__tig.8334123,84.4262,84.4262,1,1586,1586,1339,c,0,1.358418,55,6.7694,0,
codex-free-karpathy,jqlang__jq.b33a763,35.4908,35.4908,1,6072,6072,2155,python,0,1.244082,40,5.4144,0,
codex-free-karpathy,jrnxf__thokr.09375ef,70.1124,70.1124,1,445,445,312,python,0,1.327929,68,5.6764,0,
codex-free-karpathy,junegunn__fzf.b56d614,73.9505,73.9505,1,1858,1858,1374,python,0,1.930454,58,6.2940,0,
codex-free-karpathy,kaushiksrini__parqeye.8072121,34.4468,34.4468,1,479,479,165,python,0,1.429294,48,5.5381,0,
codex-free-karpathy,kisielk__errcheck.dacab89,46.0411,46.0411,1,341,341,157,go,0,1.647242,67,6.2812,0,
codex-free-karpathy,konradsz__igrep.aa75630,69.8701,69.8701,1,385,385,269,python,0,1.406271,43,4.0117,0,
codex-free-karpathy,ksxgithub__parallel-disk-usage.96978ed,75.1412,75.1412,1,531,531,399,python,0,1.197595,38,4.8341,0,
codex-free-karpathy,kyoh86__richgo.313114f,73.6264,73.6264,1,546,546,402,go,0,1.046968,41,5.1805,0,
codex-free-karpathy,kyoheiu__felix.95df390,45.2191,77.7397,1,502,292,227,python,0,1.226632,41,5.3269,0,
codex-free-karpathy,lfos__calcurse.49180d5,40.3904,40.3904,1,666,666,269,python,0,1.718470,50,5.8183,0,
codex-free-karpathy,lh3__seqtk.94e7070,51.5152,51.5152,1,429,429,221,python,0,0.966937,35,4.9028,0,
codex-free-karpathy,lua__lua.c6b4848,42.8251,42.8251,1,1338,1338,573,python,0,1.542123,64,7.0193,0,
codex-free-karpathy,luajit__luajit.a553b3d,29.2551,29.2551,1,2967,2967,868,python,0,1.868871,67,7.0691,0,
codex-free-karpathy,lymphatus__caesium-clt.a529b2e,82.0870,82.0870,1,575,575,472,go,0,1.630724,42,6.8465,0,
codex-free-karpathy,lz4__lz4.1519f46,72.2594,72.2594,1,1496,1496,1081,python,0,0.983159,36,4.2511,0,
codex-free-karpathy,madler__pigz.fe4894f,81.7088,81.7088,1,831,831,679,c,0,1.329748,52,6.5216,0,
codex-free-karpathy,mfridman__tparse.2416b4b,70.3529,70.3529,1,425,425,299,python,0,1.233873,48,5.9175,0,
codex-free-karpathy,mgdm__htmlq.6e31bc8,89.5533,89.5533,1,1455,1455,1303,python,0,0.723188,26,3.4982,0,
codex-free-karpathy,mgechev__revive.201451e,36.5887,36.5887,1,727,727,266,python,0,1.084570,34,8.7058,0,
codex-free-karpathy,mibk__dupl.1bf052b,84.9866,84.9866,1,373,373,317,go,0,1.764256,56,7.6558,0,
codex-free-karpathy,mikefarah__yq.602586d,20.1500,20.1500,1,2000,2000,403,python,0,0.942761,29,6.0568,0,
codex-free-karpathy,miserlou__loop.209927c,68.7324,68.7324,1,710,710,488,python,1,1.458662,57,7.8442,0,
codex-free-karpathy,mkj__dropbear.75f699b,57.0796,57.0796,1,678,678,387,c,0,1.256753,52,4.6232,0,
codex-free-karpathy,mookid__diffr.2152742,70.6271,70.6271,1,606,606,428,python,0,1.147511,35,5.6381,0,
codex-free-karpathy,nachoparker__dutree.44e877d,71.4509,71.7868,1,641,638,458,c,0,0.962725,31,6.2454,0,
codex-free-karpathy,naggie__dstask.ff57396,54.2611,57.0724,1,1279,1216,694,python,0,1.282958,45,4.8681,0,
codex-free-karpathy,nikoladucak__caps-log.2cf2d1e,44.8276,45.0730,1,551,548,247,python,0,1.188985,39,3.6295,0,
codex-free-karpathy,nikolassv__bartib.6b9b5ce,66.3435,66.3435,1,722,722,479,python,1,0.984226,39,4.5121,0,
codex-free-karpathy,ninja-build__ninja.cc60300,58.4840,58.4840,1,1438,1438,841,python,0,1.177952,40,4.8065,0,
codex-free-karpathy,noborus__ov.b96c2ba,69.4175,69.4175,1,1854,1854,1287,python,0,1.593511,66,6.5055,0,
codex-free-karpathy,noborus__trdsql.d8c5ff6,44.9695,44.9695,1,1312,1312,590,python,0,1.672242,58,6.9544,0,
codex-free-karpathy,nukesor__pueue.8b9d6fe,5.7994,86.0465,1,638,43,37,python,1,1.190996,40,5.3724,0,
codex-free-karpathy,nuta__nsh.bdd0702,49.2104,49.2104,1,1963,1963,966,python,0,1.462031,53,5.8709,0,
codex-free-karpathy,o2sh__onefetch.e5958ce,67.4099,67.4099,1,1166,1166,786,python,0,1.412644,51,6.2727,0,
codex-free-karpathy,ogham__dog.721440b,67.0000,67.0000,1,1300,1300,871,python,0,1.179911,39,5.0607,0,
codex-free-karpathy,oppiliappan__eva.41ae245,75.2464,75.2464,1,913,913,687,python,0,1.058753,31,4.0354,0,
codex-free-karpathy,oppiliappan__statix.e9df54c,47.8528,47.8528,1,815,815,390,python,0,1.058558,41,3.6895,0,
codex-free-karpathy,orf__gping.26eb5b9,68.1416,68.1416,1,339,339,231,c,0,0.809838,37,3.6021,0,
codex-free-karpathy,osgeo__gdal.0847f12,11.1111,11.1111,1,657,657,73,python,0,1.271874,35,5.4961,0,
codex-free-karpathy,osgeo__proj.75d455c,25.2679,25.2679,1,5319,5319,1344,python,0,1.175907,28,5.1662,0,
codex-free-karpathy,paradigmxyz__solar.5190d0e,38.4732,38.4732,1,1978,1978,761,python,0,1.981463,57,7.6389,0,
codex-free-karpathy,parcel-bundler__lightningcss.aa2ed1e,41.1598,41.1598,1,2828,2828,1164,python,0,1.138748,55,4.9522,0,
codex-free-karpathy,peco__peco.4e58dad,61.5196,61.5196,1,1224,1224,753,python,0,1.036255,34,4.7837,0,
codex-free-karpathy,pemistahl__grex.fa3e8ed,73.3994,73.3994,1,1312,1312,963,python,0,1.885417,64,6.6518,0,
codex-free-karpathy,php__php-src.c891263,3.6884,3.7165,1,14288,14180,527,python,0,1.312123,55,5.7826,0,
codex-free-karpathy,pier-cli__pier.5e1bde9,66.9075,66.9075,1,692,692,463,python,0,1.224763,55,5.6250,0,
codex-free-karpathy,pls-rs__pls.4e1ae50,15.6627,15.6627,1,332,332,52,python,0,0.796570,30,4.3069,0,
codex-free-karpathy,psampaz__go-mod-outdated.bb79367,85.2632,85.2632,1,285,285,243,go,0,0.680072,25,2.8980,0,
codex-free-karpathy,quinn-rs__quinn.bb359cc,43.2950,43.2950,1,522,522,226,python,0,1.001258,38,5.1532,0,
codex-free-karpathy,raviqqe__muffet.a882908,56.9966,56.9966,1,293,293,167,python,0,0.822180,35,3.7950,0,
codex-free-karpathy,rbakbashev__elfcat.52f8cc7,57.2695,57.2695,1,564,564,323,python,0,1.085242,37,4.2221,0,
codex-free-karpathy,rcoh__angle-grinder.9c2fc88,40.5310,40.5310,1,1130,1130,458,python,0,1.588293,52,7.8302,0,
codex-free-karpathy,rhysd__kiro-editor.4157485,64.0336,64.0336,1,595,595,381,c,0,0.814008,40,3.7079,0,
codex-free-karpathy,riquito__tuc.16fb471,81.7726,81.7726,1,1196,1196,978,python,0,1.769445,58,8.6993,0,
codex-free-karpathy,robertdavidgraham__masscan.b99d433,58.7289,58.7289,1,2549,2549,1497,python,0,0.888566,35,3.7995,0,
codex-free-karpathy,rochacbruno__marmite.7d4bc2d,39.8204,39.8204,1,668,668,266,python,0,1.317868,40,5.1029,0,
codex-free-karpathy,rs__curlie.5dfcbb1,80.1712,80.1712,1,701,701,562,python,0,1.161224,40,4.7081,0,
codex-free-karpathy,rs__jplot.2a54bcc,46.9983,79.4203,1,583,345,274,go,0,1.213576,48,4.0203,0,
codex-free-karpathy,rust-embedded__svd2rust.1760b5e,53.1522,53.4426,1,920,915,489,python,0,0.000000,0,0.0000,0,
codex-free-karpathy,rust-ethereum__ethabi.b1710ad,67.2016,69.0722,1,997,970,670,python,0,1.361177,47,5.5694,0,
codex-free-karpathy,rust-lang__mdbook.37273ba,50.3591,50.3591,1,1114,1114,561,python,1,1.131541,44,5.6632,0,
codex-free-karpathy,rvben__rumdl.2d75c4d,20.5900,20.6086,1,3322,3319,684,python,1,1.231003,40,5.3038,0,
codex-free-karpathy,samtools__samtools.aa823b5,12.4211,12.4211,1,1425,1425,177,python,0,1.697370,43,5.7788,0,
codex-free-karpathy,sayanarijit__xplr.1751065,58.2339,58.2339,1,419,419,244,c,0,1.304321,49,3.7813,0,
codex-free-karpathy,sclevine__yj.8016400,58.6701,58.6701,1,767,767,450,python,0,0.868361,35,4.3730,0,
codex-free-karpathy,segmentio__chamber.5f93f5f,65.2174,65.2174,1,1748,1748,1140,python,0,1.087749,41,4.2867,0,
codex-free-karpathy,sharkdp__bat.f822bd0,44.9312,44.9312,1,799,799,359,python,0,1.501555,40,5.3996,0,
codex-free-karpathy,sharkdp__fd.40d8eb3,71.4170,71.4170,1,1235,1235,882,python,0,1.828026,46,6.3924,0,
codex-free-karpathy,sharkdp__hexyl.2e26437,43.1567,81.4583,1,906,480,391,python,0,1.066916,37,5.1370,0,
codex-free-karpathy,sharkdp__pastel.b60e899,75.0449,75.0449,1,1114,1114,836,python,0,1.124876,33,5.4984,0,
codex-free-karpathy,shashwatah__jot.a92aad8,66.6223,66.6223,1,752,752,501,python,0,1.173373,47,6.9731,0,
codex-free-karpathy,sheepla__pingu.926d475,65.2742,65.2742,1,383,383,250,c,0,0.694390,35,3.0003,0,
codex-free-karpathy,sibprogrammer__xq.b89f681,58.0808,58.0808,1,792,792,460,python,0,1.311354,37,4.5148,0,
codex-free-karpathy,sigoden__argc.04a08f1,14.6734,14.6734,1,995,995,146,python,1,1.715502,77,7.6463,0,
codex-free-karpathy,simeg__eureka.df3796c,74.7093,74.7093,1,344,344,257,python,0,1.389345,47,4.5287,0,
codex-free-karpathy,sirwart__ripsecrets.34c9e03,84.6154,84.6154,1,611,611,517,python,1,0.945834,34,3.9618,0,
codex-free-karpathy,sitkevij__hex.61ae69b,35.7230,60.4938,1,823,486,294,python,0,1.052247,52,4.7449,0,
codex-free-karpathy,skeema__skeema.6a76243,53.0445,53.0445,1,1708,1708,906,python,1,1.243829,48,4.5147,0,
codex-free-karpathy,sqlite__sqlite.839433d,11.4178,11.4178,1,13514,13514,1543,python,0,0.981918,36,5.0966,0,
codex-free-karpathy,sstadick__hck.b66c751,91.8129,91.8129,1,855,855,785,python,1,0.773251,37,3.9037,0,
codex-free-karpathy,stacked-git__stgit.430027d,23.3557,31.4079,1,1490,1108,348,python,0,1.139337,32,5.1076,0,
codex-free-karpathy,stranger6667__jsonschema.d52e881,48.4828,77.1987,1,2933,1842,1422,python,0,1.466397,46,5.0415,0,
codex-free-karpathy,svenstaro__genact.16f96e3,22.8448,22.8448,1,232,232,53,python,0,1.456700,34,4.2424,0,
codex-free-karpathy,svenstaro__miniserve.8449e8b,77.9605,80.0676,1,304,296,237,python,0,0.936516,29,6.7256,0,
codex-free-karpathy,thezoraiz__ascii-image-converter.d05a757,39.5699,39.5699,1,465,465,184,go,0,1.325370,42,6.0113,0,
codex-free-karpathy,tomarrell__wrapcheck.c058da1,18.7500,18.7500,1,480,480,90,go,1,1.030209,36,5.0964,0,
codex-free-karpathy,tomnomnom__gron.88a6234,65.6250,65.6250,1,224,224,147,python,0,1.775820,75,6.6987,0,
codex-free-karpathy,trasta298__keifu.3331426,50.7634,50.7634,1,262,262,133,c,0,1.599587,49,6.1349,0,
codex-free-karpathy,tree-sitter__tree-sitter.5e23cca,30.0325,30.0325,1,1232,1232,370,python,0,1.599173,50,5.3143,0,
codex-free-karpathy,tstack__lnav.ee34494,10.4040,10.4040,1,990,990,103,python,0,0.782643,35,3.5697,0,
codex-free-karpathy,tukaani-project__xz.1007bf0,27.5887,58.0597,1,1410,670,389,c,0,1.201044,38,4.1997,0,
codex-free-karpathy,typst__typst.88356d0,32.1346,32.1346,1,1724,1724,554,python,1,0.799949,30,4.4480,0,
codex-free-karpathy,unhappychoice__gittype.34b72d0,49.9325,49.9325,1,741,741,370,python,0,1.015583,37,3.9589,0,
codex-free-karpathy,universal-ctags__ctags.243595e,2.6572,2.6572,1,2258,2258,60,python,0,1.653359,61,7.1507,0,
codex-free-karpathy,wfxr__code-minimap.0ddeea5,61.9808,61.9808,1,313,313,194,python,0,1.959631,47,12.3262,0,
codex-free-karpathy,wfxr__csview.8ac4de0,93.1343,93.1343,1,335,335,312,python,0,0.709067,39,3.3592,0,
codex-free-karpathy,wgunderwood__tex-fmt.3f1aef6,18.2418,38.6047,1,455,215,83,python,0,0.901871,36,3.9121,0,
codex-free-karpathy,wintermute-cell__ngrrram.8ea13c3,67.9868,67.9868,1,303,303,206,c,0,1.273961,55,4.9978,0,
codex-free-karpathy,xampprocky__tokei.505d648,42.7596,42.7596,1,732,732,313,python,0,1.197904,37,6.4861,0,
codex-free-karpathy,xorg62__tty-clock.f2f847c,79.0036,79.0036,1,281,281,222,c,0,1.183546,34,3.5693,0,
codex-free-karpathy,y2z__monolith.8702e66,48.6676,48.6676,1,713,713,347,python,0,1.156685,37,5.3361,0,
codex-free-karpathy,yaa110__nomino.f892499,67.4121,67.4121,1,313,313,211,python,0,1.012846,54,4.3801,0,
codex-free-karpathy,yassinebridi__serpl.c48a9d7,58.2960,58.2960,1,446,446,260,c,0,0.847640,40,2.9096,0,
codex-free-karpathy,yoav-lavi__melody.f4af9b4,56.0996,56.0996,1,1205,1205,676,python,0,0.906461,45,3.6130,0,
codex-free-karpathy,ys-l__flamelens.0b4dc33,53.1250,53.1250,1,224,224,119,python,0,1.159466,58,4.1573,0,
codex-free-karpathy,zevv__duc.a58fa4e,50.6865,50.6865,1,874,874,443,python,0,1.140815,37,5.0607,0,
codex-free-karpathy,zk-org__zk.10d93d5,23.6462,23.6462,1,1108,1108,262,python,1,1.154867,35,5.5849,0,
codex-lang-c,abishekvashok__cmatrix.5c082c6,96.8504,96.8504,1,508,508,492,c,0,0.716750,38,2.8163,0,
codex-lang-c,agourlay__zip-password-finder.704700d,47.9412,47.9412,1,680,680,326,c,0,1.280428,39,5.5124,0,
codex-lang-c,ajeetdsouza__zoxide.67ca1bc,53.8606,53.8606,1,531,531,286,c,0,1.607173,46,6.3573,0,
codex-lang-c,alexpovel__srgn.89f943b,51.4579,51.4579,1,1852,1852,953,c,0,0.895734,33,3.7622,0,
codex-lang-c,altdesktop__i3-style.f93821b,66.6048,66.6048,1,539,539,359,c,0,1.838254,54,6.4928,0,
codex-lang-c,ammarabouzor__tui-journal.2b4540d,62.8388,62.8388,1,1402,1402,881,c,0,1.023754,42,5.0714,0,
codex-lang-c,anordal__shellharden.6a6ffd4,65.7534,65.7534,1,1095,1095,720,c,0,1.257863,39,4.8499,0,
codex-lang-c,antonmedv__fx.86d0d34,55.9844,55.9844,1,2047,2047,1146,c,0,1.280830,40,5.3004,0,
codex-lang-c,antonmedv__walk.bf802ef,58.9362,58.9362,1,470,470,277,c,0,0.902086,32,3.6956,0,
codex-lang-c,ariga__atlas.6d81150,44.3096,44.3096,1,1318,1318,584,c,1,1.247151,34,5.1151,0,
codex-lang-c,arq5x__bedtools2.dd57059,25.5461,25.5461,1,1053,1053,269,c,0,1.038682,18,5.2639,0,
codex-lang-c,arthursonzogni__json-tui.17a22b6,40.3974,40.3974,1,755,755,305,c,0,0.717685,35,4.4742,0,
codex-lang-c,ast-grep__ast-grep.dde0fe0,8.6168,8.6168,1,882,882,76,c,0,1.240423,41,6.0947,0,
codex-lang-c,astaxie__bat.17d1080,44.9129,44.9129,1,1091,1091,490,c,0,1.296720,33,5.7841,0,
codex-lang-c,astro__deadnix.d590041,67.6080,67.6080,1,602,602,407,c,0,1.062294,30,5.6023,0,
codex-lang-c,axodotdev__oranda.27d60c7,55.4107,55.4107,1,767,767,425,c,1,0.868359,31,4.1376,0,
codex-lang-c,bellard__quickjs.d7ae12a,3.7245,3.7245,1,3034,3034,113,c,0,0.000000,0,0.0000,0,
codex-lang-c,bensadeh__tailspin.6278437,67.6423,67.6423,1,615,615,416,c,0,1.149551,46,4.5082,0,
codex-lang-c,blacknon__hwatch.edfcb62,51.9685,89.9489,1,1016,587,528,c,0,1.054968,42,5.8074,0,
codex-lang-c,blake3-team__blake3.15e83a5,85.9351,85.9351,1,647,647,556,c,0,1.603984,49,5.7381,0,
codex-lang-c,bootandy__dust.62bf1e1,59.7603,59.7603,1,584,584,349,c,0,1.429163,31,5.9404,0,
codex-lang-c,boyter__scc.515f91c,22.8448,22.8448,1,464,464,106,c,0,0.000000,0,0.0000,0,
codex-lang-c,brocode__fblog.3b54330,62.6789,62.6789,1,978,978,613,c,0,0.921787,36,4.5659,0,
codex-lang-c,burntsushi__ripgrep.3b7fd44,54.2126,54.2126,1,1994,1994,1081,c,0,1.290724,30,6.3886,0,
codex-lang-c,burntsushi__xsv.f430466,42.6396,75.7895,1,1182,665,504,c,0,1.215239,25,5.4551,0,
codex-lang-c,byron__dua-cli.8570c15,71.9323,71.9323,1,709,709,510,c,0,0.943627,31,4.4472,0,
codex-lang-c,canop__broot.d6c798e,55.1020,55.1020,1,539,539,297,c,0,1.258837,43,4.4950,0,
codex-lang-c,canop__rhit.ae90bcb,56.0588,56.0588,1,817,817,458,c,0,0.000000,0,0.0000,0,
codex-lang-c,cheat__cheat.b8098dc,45.1178,45.1178,1,297,297,134,c,0,1.068265,23,4.4819,0,
codex-lang-c,chirlu__sox.42b3557,28.4526,28.4526,1,1202,1202,342,c,0,1.423541,44,5.8944,0,
codex-lang-c,chmln__handlr.90e78ba,71.1911,71.1911,1,722,722,514,c,0,1.446968,47,6.2011,0,
codex-lang-c,chmln__sd.87d1ba5,76.6667,76.6667,1,810,810,621,c,0,0.991400,37,5.0076,0,
codex-lang-c,clog-tool__clog-cli.7066cba,38.6087,38.6087,1,575,575,222,c,0,1.349003,46,4.8136,0,
codex-lang-c,cmatsuoka__figlet.202a0a8,57.2248,57.2248,1,872,872,499,c,0,1.542289,52,6.3096,0,
codex-lang-c,codesnap-rs__codesnap.f81e4f3,52.8897,52.8897,1,571,571,302,c,0,0.000000,0,0.0000,0,
codex-lang-c,cordx56__rustowl.655bc5c,57.8947,57.8947,1,589,589,341,c,0,0.902774,33,3.8082,0,
codex-lang-c,crowdagger__crowbook.ea214d7,39.0335,39.0335,1,807,807,315,c,0,1.023413,42,4.6833,0,
codex-lang-c,cslarsen__jp2a.61d205f,43.7401,46.9388,1,631,588,276,c,1,1.923696,64,7.6888,0,
codex-lang-c,cweill__gotests.2a672c5,21.5589,21.5589,1,603,603,130,c,0,1.807136,46,6.5681,0,
codex-lang-c,dalance__amber.69a0f52,68.8496,68.8496,1,565,565,389,c,0,1.489245,59,6.5726,0,
codex-lang-c,dandavison__delta.acd758f,24.1053,24.1053,1,950,950,229,c,0,1.051213,41,4.1875,0,
codex-lang-c,danmar__cppcheck.0a5b103,15.9454,15.9454,1,2126,2126,339,c,0,0.986704,37,4.6799,0,
codex-lang-c,direnv__direnv.02040c7,50.4122,50.4122,1,849,849,428,c,1,1.292580,39,5.3087,0,
codex-lang-c,doxygen__doxygen.966d98e,31.4410,31.4410,1,229,229,72,c,0,1.867450,53,5.6255,0,
codex-lang-c,drew-alleman__datasurgeon.d257cee,47.4104,47.4104,1,502,502,238,c,0,1.065198,33,4.3841,0,
codex-lang-c,ducaale__xh.4a6e44f,32.6217,32.6217,1,1171,1171,382,c,0,1.508514,42,6.4066,0,
codex-lang-c,duckdb__duckdb.bdb65ec,5.8584,5.8584,1,5650,5650,331,c,0,1.773400,45,8.8496,0,
codex-lang-c,dundee__gdu.ede21d2,60.0345,60.0345,1,1161,1161,697,c,0,1.187670,44,5.8322,0,
codex-lang-c,ecumene__rust-sloth.051c559,51.5789,51.5789,1,380,380,196,c,0,1.376833,35,6.0982,0,
codex-lang-c,ekzhang__bore.8e059cd,46.1929,62.5430,1,394,291,182,c,0,1.032202,34,4.5546,0,
codex-lang-c,elkowar__pipr.fae0b17,50.8571,50.8571,1,525,525,267,c,0,1.183973,50,5.4732,0,
codex-lang-c,epistates__treemd.825c6dd,34.0982,34.0982,1,1569,1569,535,c,0,0.884065,27,4.6280,0,
codex-lang-c,eradman__entr.8e2e8b4,61.0922,61.0922,1,586,586,358,c,0,0.943724,47,3.8654,0,
codex-lang-c,esubaalew__run.0fb9dec,42.0792,42.0792,1,1212,1212,510,c,0,0.780480,32,3.3253,0,
codex-lang-c,eudoxia0__hashcards.48aa136,69.6762,70.6468,1,1019,1005,710,c,0,1.386248,40,5.6817,0,
codex-lang-c,facebook__zstd.1168da0,42.3454,66.5895,1,2038,1296,863,c,0,1.391009,47,15319.0535,0,
codex-lang-c,facebookresearch__fasttext.1142dc4,40.0641,40.0641,1,312,312,125,c,0,0.864789,27,4.2333,0,
codex-lang-c,ffmpeg__ffmpeg.360a402,5.6721,5.6721,1,3050,3050,173,c,0,0.651759,25,2.9755,0,
