arm,task,pct,compile_ok,n_total_tests,n_passed_tests,cost_usd,turns,duration_min,n_skills_invoked,skills_invoked
codex-lang-js,lua__lua.c6b4848,17.6866,1,1340,237,1.370638,42,6.1857,0,
codex-lang-js,luajit__luajit.a553b3d,15.1464,1,2971,450,2.224338,45,7.1620,0,
codex-lang-js,lymphatus__caesium-clt.a529b2e,66.4931,1,576,383,1.156793,35,4.5283,0,
codex-lang-js,lz4__lz4.1519f46,62.7752,1,1499,941,1.264049,44,5.7314,0,
codex-lang-js,madler__pigz.fe4894f,76.6827,1,832,638,1.483179,57,6.0457,0,
codex-lang-js,mfridman__tparse.2416b4b,64.7059,1,425,275,1.069003,30,4.4807,0,
codex-lang-js,mgdm__htmlq.6e31bc8,56.2500,1,1456,819,1.328088,33,4.9070,0,
codex-lang-js,mgechev__revive.201451e,30.4945,1,728,222,1.253803,48,5.2872,0,
codex-lang-js,mibk__dupl.1bf052b,74.6667,1,375,280,1.086669,37,4.0832,0,
codex-lang-js,mikefarah__yq.602586d,15.8421,1,2001,317,1.786936,39,6.4500,0,
codex-lang-js,miserlou__loop.209927c,16.2465,1,714,116,1.328884,70,4.8238,0,
codex-lang-js,mkj__dropbear.75f699b,6.7548,1,681,46,1.272464,40,3.7767,0,
codex-lang-js,mookid__diffr.2152742,48.7644,1,607,296,1.200074,51,4.7679,0,
codex-lang-js,multiprocessio__dsq.c3ae0ba,44.4649,1,542,241,1.207869,26,4.4465,0,
codex-lang-js,nachoparker__dutree.44e877d,65.8346,1,641,422,0.830424,35,3.4595,0,
codex-lang-js,naggie__dstask.ff57396,6.5728,1,1278,84,1.290869,32,4.2759,0,
codex-lang-js,nikoladucak__caps-log.2cf2d1e,5.6159,1,552,31,0.685410,30,3.0197,0,
codex-lang-js,nikolassv__bartib.6b9b5ce,53.5270,1,723,387,1.247556,32,5.3564,0,
codex-lang-js,ninja-build__ninja.cc60300,54.0597,1,1441,779,1.502509,40,6.6186,0,
codex-lang-js,noborus__ov.b96c2ba,46.5480,1,1854,863,1.613788,56,4.9122,0,
codex-lang-js,noborus__trdsql.d8c5ff6,44.4360,1,1312,583,1.004726,25,4.2482,0,
codex-lang-js,nukesor__pueue.8b9d6fe,6.4263,1,638,41,1.423053,32,5.1262,0,
codex-lang-js,nuta__nsh.bdd0702,29.9084,1,1966,588,1.454855,42,4.8143,0,
codex-lang-js,o2sh__onefetch.e5958ce,6.0788,1,1168,71,1.251711,40,5.1200,0,
codex-lang-js,ogham__dog.721440b,62.4135,1,1301,812,1.408289,35,5.6610,0,
codex-lang-js,oppiliappan__eva.41ae245,59.1904,1,914,541,1.502286,42,5.3175,0,
codex-lang-js,oppiliappan__statix.e9df54c,52.0833,1,816,425,1.321582,31,4.9896,0,
codex-lang-js,orf__gping.26eb5b9,59.8820,1,339,203,1.610380,38,4.8757,0,
codex-lang-js,osgeo__gdal.0847f12,2.5836,1,658,17,1.136712,46,4.4700,0,
codex-lang-js,osgeo__proj.75d455c,1.3534,1,5320,72,1.544472,40,6.4741,0,
codex-lang-js,paradigmxyz__solar.5190d0e,25.8455,1,1981,512,1.215648,40,5.4204,0,
codex-lang-js,parcel-bundler__lightningcss.aa2ed1e,3.9943,1,2829,113,0.635903,28,3.2964,0,
codex-lang-js,peco__peco.4e58dad,5.9446,1,1228,73,1.374510,48,5.7224,0,
codex-lang-js,pemistahl__grex.fa3e8ed,8.9041,1,1314,117,1.472056,35,6.0846,0,
codex-lang-js,php__php-src.c891263,1.0495,1,14292,150,1.640864,40,7.3825,0,
codex-lang-js,pier-cli__pier.5e1bde9,41.4986,1,694,288,0.941342,39,3.9022,0,
codex-lang-js,pls-rs__pls.4e1ae50,26.5060,1,332,88,1.280747,38,4.7272,0,
codex-lang-js,psampaz__go-mod-outdated.bb79367,75.0877,1,285,214,0.829148,49,4.0606,0,
codex-lang-js,quinn-rs__quinn.bb359cc,35.1816,1,523,184,0.000000,0,0.0000,0,
codex-lang-js,raviqqe__muffet.a882908,75.0000,1,296,222,1.160453,33,4.7596,0,
codex-lang-js,rbakbashev__elfcat.52f8cc7,36.9912,1,565,209,1.353405,42,4.5521,0,
codex-lang-js,rcoh__angle-grinder.9c2fc88,20.2476,1,1131,229,1.226431,39,5.7227,0,
codex-lang-js,rhysd__kiro-editor.4157485,19.6309,1,596,117,1.112485,39,4.4624,0,
codex-lang-js,riquito__tuc.16fb471,35.8932,1,1198,430,1.242429,38,5.5503,0,
codex-lang-js,robertdavidgraham__masscan.b99d433,17.4833,1,2551,446,1.173699,43,4.6850,0,
codex-lang-js,rochacbruno__marmite.7d4bc2d,23.6607,1,672,159,1.163874,37,5.8176,0,
codex-lang-js,rs__curlie.5dfcbb1,50.6401,1,703,356,1.048795,34,3.4776,0,
codex-lang-js,rs__jplot.2a54bcc,79.9314,1,583,466,1.116896,50,3.7519,0,
codex-lang-js,rust-embedded__svd2rust.1760b5e,52.4430,1,921,483,1.103579,32,5.1320,0,
codex-lang-js,rust-ethereum__ethabi.b1710ad,50.5010,1,998,504,2.147201,58,7.3509,0,
codex-lang-js,rust-lang__mdbook.37273ba,38.4960,1,1117,430,1.000449,40,4.9004,0,
codex-lang-js,rvben__rumdl.2d75c4d,11.3753,1,3323,378,1.905740,41,7.1379,0,
codex-lang-js,samtools__samtools.aa823b5,11.0098,1,1426,157,1.801604,96,6.5499,0,
codex-lang-js,sayanarijit__xplr.1751065,26.0776,1,464,121,0.828106,40,4.2627,0,
codex-lang-js,sclevine__yj.8016400,63.1030,1,767,484,1.824353,53,8.3645,0,
codex-lang-js,segmentio__chamber.5f93f5f,64.7227,1,1749,1132,1.215225,31,4.6239,0,
codex-lang-js,sharkdp__bat.f822bd0,18.2272,1,801,146,1.403654,39,5.3019,0,
codex-lang-js,sharkdp__fd.40d8eb3,72.7935,1,1235,899,2.343800,52,7.5797,0,
codex-lang-js,sharkdp__hexyl.2e26437,59.0508,1,906,535,1.287754,33,5.1574,0,
codex-lang-js,sharkdp__hyperfine.327d5f4,0.0000,1,291,0,1.264142,35,4.5010,0,
codex-lang-js,sharkdp__pastel.b60e899,66.0682,1,1114,736,1.318607,29,4.9874,0,
codex-lang-js,shashwatah__jot.a92aad8,56.7639,1,754,428,1.283635,45,5.2420,0,
codex-lang-js,sheepla__pingu.926d475,77.8068,1,383,298,0.698720,39,3.1853,0,
codex-lang-js,sibprogrammer__xq.b89f681,63.7626,1,792,505,1.236009,36,4.8866,0,
codex-lang-js,sigoden__argc.04a08f1,15.3769,1,995,153,0.000000,0,0.0000,0,
codex-lang-js,simeg__eureka.df3796c,21.1594,1,345,73,0.000000,0,0.0000,0,
codex-lang-js,sirwart__ripsecrets.34c9e03,53.5948,1,612,328,1.373477,38,5.4471,0,
codex-lang-js,sitkevij__hex.61ae69b,80.0971,1,824,660,1.104922,38,4.4653,0,
codex-lang-js,skeema__skeema.6a76243,29.9590,1,1709,512,0.947949,21,3.6419,0,
codex-lang-js,sqlite__sqlite.839433d,0.0296,1,13515,4,1.742616,56,6.9364,0,
codex-lang-js,sstadick__hck.b66c751,80.7243,1,856,691,1.207901,45,4.9389,0,
codex-lang-js,stacked-git__stgit.430027d,9.2914,1,1496,139,1.643122,35,6.8874,0,
codex-lang-js,stathissideris__ditaa.f2286c4,8.7028,1,609,53,0.895122,37,4.1459,0,
codex-lang-js,stranger6667__jsonschema.d52e881,0.0000,1,1099,0,1.390993,38,5.3980,0,
codex-lang-js,svenstaro__genact.16f96e3,12.9310,1,232,30,0.000000,0,0.0000,0,
codex-lang-js,svenstaro__miniserve.8449e8b,0.9646,1,311,3,1.243338,23,5.6801,0,
codex-lang-js,tarka__xcp.5e5b448,22.6813,1,1186,269,0.984781,36,4.3590,0,
codex-lang-js,thezoraiz__ascii-image-converter.d05a757,36.7742,1,465,171,1.511670,36,5.2762,0,
codex-lang-js,tinycc__tinycc.9b8765d,7.2259,1,1979,143,1.385613,47,5.5511,0,
codex-lang-js,tomarrell__wrapcheck.c058da1,16.3900,1,482,79,1.086649,40,4.5450,0,
codex-lang-js,tomnomnom__gron.88a6234,73.2143,1,224,164,1.323657,48,4.5918,0,
codex-lang-js,trasta298__keifu.3331426,44.2748,1,262,116,0.900509,44,4.9096,0,
codex-lang-js,tree-sitter__tree-sitter.5e23cca,27.7597,1,1232,342,0.830791,26,3.7303,0,
codex-lang-js,tstack__lnav.ee34494,0.0000,1,990,0,0.634012,30,2.9017,0,
codex-lang-js,tukaani-project__xz.1007bf0,88.7943,1,1410,1252,1.272598,45,4.3352,0,
codex-lang-js,typst__typst.88356d0,33.4107,1,1724,576,0.977679,27,3.7886,0,
codex-lang-js,unhappychoice__gittype.34b72d0,10.3914,1,741,77,1.049874,43,4.0412,0,
codex-lang-js,universal-ctags__ctags.243595e,5.3144,1,2258,120,0.954070,33,4.5877,0,
codex-lang-js,wfxr__code-minimap.0ddeea5,49.5208,1,313,155,0.889705,40,3.7439,0,
codex-lang-js,wfxr__csview.8ac4de0,86.2687,1,335,289,0.543399,19,2.5387,0,
codex-lang-js,wgunderwood__tex-fmt.3f1aef6,35.1648,1,455,160,0.982770,44,4.5338,0,
codex-lang-js,wintermute-cell__ngrrram.8ea13c3,48.8449,1,303,148,1.159003,41,3.6413,0,
codex-lang-js,xampprocky__tokei.505d648,43.1694,1,732,316,1.012473,29,3.9984,0,
codex-lang-js,xorg62__tty-clock.f2f847c,67.6157,1,281,190,0.000000,0,0.0000,0,
codex-lang-js,y2z__monolith.8702e66,41.3745,1,713,295,0.739181,37,3.6181,0,
codex-lang-js,yaa110__nomino.f892499,60.7029,1,313,190,1.306451,67,4.9172,0,
codex-lang-js,yassinebridi__serpl.c48a9d7,38.1166,1,446,170,0.767197,36,2.5838,0,
codex-lang-js,yoav-lavi__melody.f4af9b4,61.6598,1,1205,743,1.013826,35,3.9242,0,
codex-lang-js,ys-l__flamelens.0b4dc33,37.9464,1,224,85,0.723193,38,3.1516,0,
codex-lang-js,zevv__duc.a58fa4e,42.9062,1,874,375,1.115910,32,4.2751,0,
codex-lang-js,zk-org__zk.10d93d5,27.7978,1,1108,308,1.368126,46,5.6645,0,
codex-lang-python,abishekvashok__cmatrix.5c082c6,95.0787,1,508,483,0.000000,0,0.0000,0,
codex-lang-python,agourlay__zip-password-finder.704700d,72.2059,1,680,491,0.963580,43,4.5629,0,
codex-lang-python,ajeetdsouza__zoxide.67ca1bc,64.2185,1,531,341,1.055939,44,4.9224,0,
codex-lang-python,alecthomas__chroma.8d04def,0.0000,1,515,0,0.000000,0,0.0000,0,
codex-lang-python,alexpovel__srgn.89f943b,64.9028,1,1852,1202,0.906978,32,5.3990,0,
codex-lang-python,altdesktop__i3-style.f93821b,47.6809,1,539,257,1.176947,49,6.1748,0,
codex-lang-python,ammarabouzor__tui-journal.2b4540d,62.2682,1,1402,873,1.251635,63,5.1230,0,
codex-lang-python,anordal__shellharden.6a6ffd4,75.6164,1,1095,828,1.152442,47,4.8127,0,
codex-lang-python,antonmedv__fx.86d0d34,8.5979,1,2047,176,0.829532,37,3.4651,0,
codex-lang-python,antonmedv__walk.bf802ef,45.5319,1,470,214,1.187201,43,5.2355,0,
codex-lang-python,ariga__atlas.6d81150,44.9924,1,1318,593,2.956003,50,5.4406,0,
codex-lang-python,arq5x__bedtools2.dd57059,33.1434,1,1053,349,3.766898,57,6.6320,0,
codex-lang-python,arthursonzogni__json-tui.17a22b6,43.8411,1,755,331,2.083912,50,4.1236,0,
codex-lang-python,ast-grep__ast-grep.dde0fe0,8.2766,1,882,73,1.818120,49,6.4239,0,
codex-lang-python,astaxie__bat.17d1080,61.6865,1,1091,673,2.114057,42,4.8007,0,
codex-lang-python,astro__deadnix.d590041,76.7442,1,602,462,1.612644,42,6.6746,0,
codex-lang-python,axodotdev__oranda.27d60c7,49.5437,1,767,380,2.088943,52,6.1812,0,
codex-lang-python,bellard__quickjs.d7ae12a,3.3289,1,3034,101,3.256090,57,7.2058,0,
codex-lang-python,bensadeh__tailspin.6278437,72.6829,1,615,447,3.719937,74,7.7650,0,
codex-lang-python,blacknon__hwatch.edfcb62,42.2244,1,1016,429,2.468445,62,6.8427,0,
codex-lang-python,blake3-team__blake3.15e83a5,83.6167,1,647,541,1.336785,40,5.2422,0,
codex-lang-python,bootandy__dust.62bf1e1,60.2740,1,584,352,1.158825,28,5.7947,0,
codex-lang-python,boyter__scc.515f91c,15.3017,1,464,71,1.299899,38,5.7120,0,
codex-lang-python,brocode__fblog.3b54330,1.3292,1,978,13,1.015877,35,3.8005,0,
codex-lang-python,burntsushi__ripgrep.3b7fd44,60.0301,1,1994,1197,0.000000,0,0.0000,0,
codex-lang-python,burntsushi__xsv.f430466,75.7191,1,1182,895,1.122246,23,4.7729,0,
codex-lang-python,byron__dua-cli.8570c15,55.3371,1,712,394,0.967312,28,4.0402,0,
codex-lang-python,canop__broot.d6c798e,47.9630,1,540,259,1.404605,43,4.0001,0,
codex-lang-python,canop__rhit.ae90bcb,57.0379,1,817,466,1.648362,38,4.9419,0,
codex-lang-python,cheat__cheat.b8098dc,49.8316,1,297,148,0.979178,28,4.9928,0,
codex-lang-python,chirlu__sox.42b3557,15.8902,1,1202,191,1.229984,38,4.5800,0,
codex-lang-python,chmln__handlr.90e78ba,77.9778,1,722,563,1.098399,42,4.3677,0,
codex-lang-python,chmln__sd.87d1ba5,84.5679,1,810,685,1.254654,34,4.9109,0,
codex-lang-python,clog-tool__clog-cli.7066cba,61.5652,1,575,354,0.921244,34,3.8134,0,
codex-lang-python,cmatsuoka__figlet.202a0a8,46.9037,1,872,409,1.773248,51,5.8001,0,
codex-lang-python,codesnap-rs__codesnap.f81e4f3,47.8082,1,730,349,0.000000,0,0.0000,0,
codex-lang-python,cordx56__rustowl.655bc5c,62.4788,1,589,368,0.980176,31,4.2553,0,
codex-lang-python,crowdagger__crowbook.ea214d7,33.2094,1,807,268,1.029051,41,4.4462,0,
codex-lang-python,cslarsen__jp2a.61d205f,32.4881,1,631,205,0.875507,28,3.5893,0,
codex-lang-python,cweill__gotests.2a672c5,41.2935,1,603,249,1.455145,41,5.2133,0,
codex-lang-python,dalance__amber.69a0f52,70.3704,1,567,399,1.334392,43,4.8080,0,
codex-lang-python,dandavison__delta.acd758f,23.1579,1,950,220,1.092495,32,4.3592,0,
codex-lang-python,danmar__cppcheck.0a5b103,18.0621,1,2126,384,1.017444,34,4.4492,0,
codex-lang-python,direnv__direnv.02040c7,41.5783,1,849,353,1.416102,33,4.6183,0,
codex-lang-python,doxygen__doxygen.966d98e,31.4410,1,229,72,1.324635,32,5.0381,0,
codex-lang-python,drew-alleman__datasurgeon.d257cee,64.9402,1,502,326,1.118497,27,4.1972,0,
codex-lang-python,ducaale__xh.4a6e44f,42.7839,1,1171,501,1.655873,45,5.7857,0,
codex-lang-python,duckdb__duckdb.bdb65ec,0.6726,1,5650,38,0.944285,33,4.5584,0,
codex-lang-python,dundee__gdu.ede21d2,66.1499,1,1161,768,1.353837,41,5.5910,0,
codex-lang-python,ecumene__rust-sloth.051c559,54.2105,1,380,206,1.801636,49,4.6383,0,
codex-lang-python,ekzhang__bore.8e059cd,42.2604,1,407,172,1.045434,35,4.1769,0,
codex-lang-python,eliukblau__pixterm.1a93fd5,14.6512,1,430,63,0.000000,0,0.0000,0,
codex-lang-python,elkowar__pipr.fae0b17,42.5047,1,527,224,0.980692,34,4.4632,0,
codex-lang-python,epistates__treemd.825c6dd,22.6896,1,1569,356,0.988036,21,4.1773,0,
codex-lang-python,eradman__entr.8e2e8b4,60.4096,1,586,354,1.409397,55,5.7278,0,
codex-lang-python,esubaalew__run.0fb9dec,19.6370,1,1212,238,1.570415,72,6.3735,0,
codex-lang-python,eudoxia0__hashcards.48aa136,59.7054,1,1154,689,1.782670,49,5.6138,0,
codex-lang-python,facebook__zstd.1168da0,27.1037,1,2044,554,1.827329,45,6.1706,0,
codex-lang-python,facebookresearch__fasttext.1142dc4,44.5513,1,312,139,0.826057,21,3.7194,0,
codex-lang-python,ffmpeg__ffmpeg.360a402,4.8852,1,3050,149,1.544459,36,5.3714,0,
codex-lang-python,filosottile__age.706dfc1,14.9408,1,676,101,1.717578,34,7.0514,0,
codex-lang-python,foriequal0__git-trim.07c2f50,33.0059,1,509,168,1.881687,43,6.8318,0,
codex-lang-python,gabotechs__dep-tree.60a95a2,30.0231,1,866,260,1.292995,39,4.9546,0,
codex-lang-python,ggreer__the_silver_searcher.a61f178,37.8728,1,1006,381,1.691841,41,5.8272,0,
codex-lang-python,git-bahn__git-graph.87b4473,53.6972,1,568,305,2.037657,46,7.0648,0,
codex-lang-python,go-critic__go-critic.9aea378,15.6187,1,493,77,0.608501,23,3.0871,0,
codex-lang-python,google__brotli.b3dc9cc,0.0000,1,442,0,0.000000,0,0.0000,0,
codex-lang-python,gromacs__gromacs.665ea4c,2.7309,1,1245,34,1.338714,35,5.4245,0,
codex-lang-python,guumaster__hostctl.d6d9699,49.4297,1,1052,520,2.377109,49,8.1979,0,
codex-lang-python,hairyhenderson__gomplate.05eb3aa,18.4237,1,2931,540,0.000000,0,0.0000,0,
codex-lang-python,halitechallenge__halite.822cfb6,36.5942,1,276,101,1.389284,29,3.8851,0,
codex-lang-python,hatoo__oha.8dc6349,53.5477,1,902,483,1.287628,27,5.4315,0,
codex-lang-python,hooklift__gowsdl.2a06cec,58.5678,1,391,229,1.975113,53,6.9411,0,
codex-lang-python,hpjansson__chafa.dd4d4c1,4.4019,1,1931,85,0.874191,29,3.6012,0,
codex-lang-python,htop-dev__htop.523600b,69.9856,1,693,485,1.457331,42,4.8637,0,
codex-lang-python,hush-shell__hush.560c33a,5.4772,1,1205,66,1.446521,46,5.2677,0,
codex-lang-python,incu6us__goimports-reviser.81bd549,36.1868,1,514,186,1.711947,38,5.8451,0,
codex-lang-python,ip7z__7zip.839151e,18.7739,1,1044,196,1.082898,33,4.4951,0,
codex-lang-python,ismaelgv__rnr.fc0733b,73.8304,1,684,505,1.366405,42,4.9756,0,
codex-lang-python,isona__dirble.e2dea9f,64.2659,1,722,464,1.133047,38,5.0623,0,
codex-lang-python,ivanceras__svgbob.6d00ad9,33.0508,1,472,156,1.324667,37,4.8117,0,
codex-lang-python,jarun__nnn.cb2c535,53.0271,1,479,254,0.790265,32,3.3089,0,
codex-lang-python,jesseduffield__lazygit.1d0db51,27.5701,1,856,236,1.025257,33,4.2775,0,
codex-lang-python,jgm__pandoc.5caad90,0.0765,1,5229,4,1.086762,26,5.1402,0,
codex-lang-python,jhspetersson__fselect.c3559ca,20.3466,1,3116,634,0.000000,0,0.0000,0,
codex-lang-python,johanneskaufmann__html-to-markdown.3006818,73.9278,1,886,655,0.985774,32,4.5758,0,
codex-lang-python,johnkerl__miller.8d85b46,0.8880,1,14640,130,1.387006,37,6.1004,0,
codex-lang-python,jonas__tig.8334123,46.8514,1,1588,744,0.635404,33,2.7918,0,
codex-lang-python,jqlang__jq.b33a763,0.8887,1,6076,54,1.823982,43,6.9553,0,
codex-lang-python,jrnxf__thokr.09375ef,57.8125,1,448,259,1.189069,35,5.3546,0,
codex-lang-python,junegunn__fzf.b56d614,21.0950,1,1863,393,1.738690,44,5.5314,0,
codex-lang-python,kaushiksrini__parqeye.8072121,49.2693,1,479,236,0.974440,40,4.3523,0,
codex-lang-python,kisielk__errcheck.dacab89,20.0000,1,345,69,0.879407,26,3.6908,0,
codex-lang-python,konradsz__igrep.aa75630,44.7301,1,389,174,1.071439,35,3.9432,0,
codex-lang-python,ksxgithub__parallel-disk-usage.96978ed,55.5347,1,533,296,1.053771,45,4.4934,0,
codex-lang-python,kyoh86__richgo.313114f,69.5255,1,548,381,1.593091,38,6.4685,0,
codex-lang-python,kyoheiu__felix.95df390,36.4892,1,507,185,1.212232,36,5.3555,0,
codex-lang-python,lfos__calcurse.49180d5,24.6637,1,669,165,1.529833,51,7.5766,0,
codex-lang-python,lh3__seqtk.94e7070,36.2791,1,430,156,1.248578,34,6.1587,0,
codex-lang-python,lua__lua.c6b4848,18.8665,1,1341,253,1.664351,47,6.4929,0,
codex-lang-python,luajit__luajit.a553b3d,9.1950,1,2969,273,1.894233,47,6.6927,0,
codex-lang-python,lymphatus__caesium-clt.a529b2e,88.1739,1,575,507,1.358488,33,6.0306,0,
codex-lang-python,lz4__lz4.1519f46,46.2617,1,1498,693,1.111975,34,4.5351,0,
codex-lang-python,madler__pigz.fe4894f,83.8748,1,831,697,0.942910,36,4.9813,0,
codex-lang-python,mfridman__tparse.2416b4b,62.5882,1,425,266,1.055044,25,3.9751,0,
codex-lang-python,mgdm__htmlq.6e31bc8,39.5333,1,1457,576,1.237644,34,5.5783,0,
codex-lang-python,mgechev__revive.201451e,0.2747,1,728,2,1.127739,31,4.5978,0,
codex-lang-python,mibk__dupl.1bf052b,68.4492,1,374,256,1.066065,31,3.9823,0,
codex-lang-python,mikefarah__yq.602586d,7.3500,1,2000,147,1.432809,28,5.7962,0,
codex-lang-python,miserlou__loop.209927c,50.7022,1,712,361,1.435736,68,5.9105,0,
codex-lang-python,mkj__dropbear.75f699b,22.1733,1,681,151,1.200144,28,3.9670,0,
codex-lang-python,mookid__diffr.2152742,66.5017,1,606,403,1.461781,39,4.7775,0,
codex-lang-python,multiprocessio__dsq.c3ae0ba,61.9134,1,554,343,1.669875,43,6.1844,0,
codex-lang-python,nachoparker__dutree.44e877d,68.3307,1,641,438,1.493140,32,5.2294,0,
codex-lang-python,naggie__dstask.ff57396,9.1406,1,1280,117,1.323641,28,4.2381,0,
codex-lang-python,nikoladucak__caps-log.2cf2d1e,5.4250,1,553,30,0.981678,33,3.8514,0,
codex-lang-python,nikolassv__bartib.6b9b5ce,61.8257,1,723,447,1.407634,36,5.4352,0,
codex-lang-python,ninja-build__ninja.cc60300,34.8853,1,1439,502,1.010384,29,4.8563,0,
codex-lang-python,noborus__ov.b96c2ba,33.9978,1,1856,631,1.119531,36,4.5079,0,
codex-lang-python,noborus__trdsql.d8c5ff6,58.5366,1,1312,768,0.948312,30,5.5561,0,
codex-lang-python,nukesor__pueue.8b9d6fe,9.8746,1,638,63,1.178495,25,4.4503,0,
codex-lang-python,nuta__nsh.bdd0702,16.8950,1,1971,333,1.712016,52,7.8513,0,
codex-lang-python,o2sh__onefetch.e5958ce,8.7329,1,1168,102,1.329938,33,6.1063,0,
codex-lang-python,ogham__dog.721440b,62.7496,1,1302,817,1.612501,36,5.8175,0,
codex-lang-python,oppiliappan__eva.41ae245,70.0986,1,913,640,1.074965,32,4.9904,0,
codex-lang-python,oppiliappan__statix.e9df54c,57.5980,1,816,470,1.921671,41,7.6818,0,
codex-lang-python,orf__gping.26eb5b9,52.0588,1,340,177,1.152701,33,4.9950,0,
codex-lang-python,osgeo__gdal.0847f12,0.0000,0,657,0,1.496664,34,5.0787,0,
codex-lang-python,osgeo__proj.75d455c,0.0000,1,5319,0,1.220080,34,5.2387,0,
codex-lang-python,paradigmxyz__solar.5190d0e,21.1616,1,1980,419,0.000000,0,0.0000,0,
codex-lang-python,parcel-bundler__lightningcss.aa2ed1e,19.9293,1,2830,564,0.908665,31,4.1518,0,
codex-lang-python,peco__peco.4e58dad,7.0033,1,1228,86,1.501304,49,5.4222,0,
codex-lang-python,pemistahl__grex.fa3e8ed,35.7903,1,1316,471,1.459892,32,6.2924,0,
codex-lang-python,php__php-src.c891263,0.5597,1,14294,80,1.425900,32,5.9848,0,
codex-lang-python,pier-cli__pier.5e1bde9,16.6906,1,695,116,1.672849,37,6.1302,0,
codex-lang-python,pls-rs__pls.4e1ae50,41.2651,1,332,137,1.044666,41,4.8737,0,
codex-lang-python,psampaz__go-mod-outdated.bb79367,52.9825,1,285,151,1.370583,35,4.5951,0,
codex-lang-python,quinn-rs__quinn.bb359cc,37.8327,1,526,199,0.000000,0,0.0000,0,
codex-lang-python,raviqqe__muffet.a882908,41.6949,1,295,123,1.283273,40,4.7858,0,
codex-lang-python,rbakbashev__elfcat.52f8cc7,62.1239,1,565,351,1.002032,35,4.0902,0,
codex-lang-python,rcoh__angle-grinder.9c2fc88,20.8665,1,1131,236,1.698546,54,5.8570,0,
codex-lang-python,rhysd__kiro-editor.4157485,26.0067,1,596,155,1.262262,38,5.2004,0,
codex-lang-python,riquito__tuc.16fb471,58.9808,1,1197,706,1.303118,34,4.9918,0,
codex-lang-python,robertdavidgraham__masscan.b99d433,27.5686,1,2550,703,1.625741,47,5.5298,0,
codex-lang-python,rochacbruno__marmite.7d4bc2d,31.7910,1,670,213,1.175702,33,5.3182,0,
codex-lang-python,rs__curlie.5dfcbb1,57.6102,1,703,405,1.370843,29,4.8237,0,
codex-lang-python,rs__jplot.2a54bcc,64.7863,1,585,379,1.189195,40,4.8235,0,
codex-lang-python,rust-embedded__svd2rust.1760b5e,55.3746,1,921,510,1.610906,41,6.7934,0,
codex-lang-python,rust-ethereum__ethabi.b1710ad,65.5968,1,997,654,1.141503,33,5.3929,0,
codex-lang-python,rust-lang__mdbook.37273ba,46.4093,1,1114,517,0.000000,0,0.0000,0,
codex-lang-python,rvben__rumdl.2d75c4d,31.2368,1,3323,1038,1.739026,35,5.9913,0,
codex-lang-python,samtools__samtools.aa823b5,1.6118,1,1427,23,1.650570,47,5.3774,0,
codex-lang-python,sayanarijit__xplr.1751065,29.3103,1,464,136,1.239153,48,4.3018,0,
codex-lang-python,sclevine__yj.8016400,0.0000,0,767,0,1.863455,59,6.4691,0,
codex-lang-python,segmentio__chamber.5f93f5f,62.6857,1,1750,1097,0.978386,31,4.5828,0,
codex-lang-python,sharkdp__bat.f822bd0,38.4519,1,801,308,1.464534,43,5.6340,0,
codex-lang-python,sharkdp__fd.40d8eb3,70.2265,1,1236,868,1.091593,22,6.5349,0,
codex-lang-python,sharkdp__hexyl.2e26437,61.9625,1,907,562,2.179417,43,5.1864,0,
codex-lang-python,sharkdp__hyperfine.327d5f4,0.0000,1,291,0,1.104188,32,4.5889,0,
codex-lang-python,sharkdp__pastel.b60e899,58.5650,1,1115,653,1.717746,45,6.4367,0,
codex-lang-python,shashwatah__jot.a92aad8,39.2053,1,755,296,0.871597,25,4.2402,0,
codex-lang-python,sheepla__pingu.926d475,87.2063,1,383,334,1.018900,45,4.7391,0,
codex-lang-python,sibprogrammer__xq.b89f681,64.0152,1,792,507,1.643258,55,6.6763,0,
codex-lang-python,sigoden__argc.04a08f1,16.5829,1,995,165,2.919139,55,8.8393,0,
codex-lang-python,simeg__eureka.df3796c,32.5581,1,344,112,0.000000,0,0.0000,0,
codex-lang-python,sirwart__ripsecrets.34c9e03,79.0850,1,612,484,1.150095,42,4.9225,0,
codex-lang-python,sitkevij__hex.61ae69b,62.5759,1,823,515,1.432906,40,4.2220,0,
codex-lang-python,skeema__skeema.6a76243,41.4277,1,1709,708,1.196637,32,3.9832,0,
codex-lang-python,sqlite__sqlite.839433d,1.1174,1,13514,151,1.394897,36,6.6192,0,
codex-lang-python,sstadick__hck.b66c751,69.3473,1,858,595,1.436876,56,5.7353,0,
codex-lang-python,stacked-git__stgit.430027d,6.6756,1,1498,100,1.398614,35,6.5810,0,
codex-lang-python,stathissideris__ditaa.f2286c4,0.3284,1,609,2,1.003322,30,4.4190,0,
codex-lang-python,stranger6667__jsonschema.d52e881,15.4108,1,2933,452,1.364025,43,5.3983,0,
codex-lang-python,svenstaro__genact.16f96e3,17.2414,1,232,40,0.000000,0,0.0000,0,
codex-lang-python,svenstaro__miniserve.8449e8b,8.0645,1,310,25,1.955316,40,7.0400,0,
codex-lang-python,tarka__xcp.5e5b448,87.5845,1,1184,1037,1.258312,36,5.2733,0,
codex-lang-python,thezoraiz__ascii-image-converter.d05a757,0.0000,0,465,0,1.593137,38,5.9173,0,
codex-lang-python,tinycc__tinycc.9b8765d,6.2658,1,1979,124,1.421833,33,4.8821,0,
